item_id,item,label
379836589691507000,praying for colorado because its crazy flooding out httpaddress,not informative
379844735034073000,rt usrid superior #cowx flooding farm spewing into adjacent httpaddress yes that all was dry httpaddress #colorado httpaddress,not informative
379971549811712000,sending our thoughts and prayers to those affected by the colorado flooding,not informative
379977572815102000,homes destroyed in colorado floods httpaddress #news,not informative
380000326927270000,rt usrid reid blames colorado floods on climate change httpaddress via usrid passed lobotomy,not informative
380003913060991000,colorado office of emergency management downgrades to dd unaccounted for people httpaddress #coflood,not informative
380011475391107000,#coflood update on usrid crews have cleared a large amount of debris at max capacity at water treatment plant per huntley,not informative
380084338856956000,usrid usrid is hosting a live online concert benefit tonight for the #coflood ! pls share ! #mccorelief httpaddress,not informative
380127972180906000,donate to #coflood recovery efforts at httpaddress please consider donating money as funds are most easily put to greatest need,not informative
380307245134643000,rt usrid did climate change worsen the colorado floods ? httpaddress via usrid,not informative
380311644967948000,an interactive map of the colorado floods httpaddress via usrid,not informative
380348735189836000,#breaking #coflood helicopters from ft . carson and usrid have evacuated dd people in usrid per mitch utterback,not informative
380400027329626000,potential health problems during flooding httpaddress kusa the flooding across large areas of colorado can bring along a ..,not informative
380461536793223000,dd world cataclysmic floods !! us colorado amp ; more than dd countries httpaddress via usrid,not informative
380468792922358000,rt usrid dd dd8 raised for #cofloodrelief so far ! call dd dd dd to donate and please rt ! httpaddress,not informative
380567652676014000,rt usrid rt usrid the big thompson river in httpaddress the bridge is closed and debris keeps piling up . #coflood usrid httpaddress,not informative
380596039730086000,rt usrid some d dd oil and natural gas wells have been shut down in #colorado due to flooding reports httpaddress httpaddress,not informative
380700599521509000,rt usrid want to help ? we are coordinating volunteers and donations through httpaddress thanks everyone !! #boulderflood,not informative
380739216486842000,rt usrid not for those with a weak stomach larimer county sheriff s flyover to survey the #coflood httpaddress httpaddress,not informative
380757004530508000,colorado floods what happens to all that water ? httpaddress via usrid,not informative
380812511974420000,rt usrid stunning new aerial pics of #coloradoflood #fracking httpaddress citizens call for moratorium httpaddress usrid,not informative
380819063464661000,rt usrid a redding woman describes her granddaughter s escape from disaster in the colorado httpaddress tonight on krcr news channel d .,not informative
380890362442564000,rt usrid digitalglobe takes a close look at colorado floods httpaddress,not informative
380902047773884000,rt usrid mt usrid toppled oil tanks spill into colorado rivers #coflood httpaddress,not informative
380924868952216000,rt usrid a message from usrid welcome to the climate that changed colorado ! httpaddress #coflood via usrid,not informative
381210744358183000,all evacuation shelters will be consolidated into one location the ymca in httpaddress get the details httpaddress #boulderflood,not informative
381277953851916000,usrid can you please help my friend wyl who lost his home and business in the colorado floods httpaddress please httpaddress,not informative
381399450263900000,pastor blames colorado floods on abortion weed and decadent homosexual activity httpaddress,not informative
381562671633424000,they come from home to httpaddress #boulderflood httpaddress,not informative
381839537627869000,at least dd people still missing in colorado flooding ; five dead tweettweetemergency workers are httpaddress httpaddress,not informative
381867249373418000,where the hell is my brother ? rt usrid thank you cu lacrosse team for volunteering ! usrid httpaddress #boulderflood,not informative
381930101018858000,rt usrid #whitehouse announces vp joe biden will visit #coflood areas monday speak in greeley httpaddress httpaddress hickenlooper amp ; fema s fugate i,not informative
381934337270100000,photos tour shows httpaddress httpaddress dd damage from colorado floods near httpaddress #coflood #cowx httpaddress,not informative
381964985045631000,builders and soldiers hustle to reconnect #colorado towns after flooding httpaddress,not informative
382261253902586000,rt usrid colorado flooding before and after photos httpaddress via usrid,not informative
382274570838737000,colorado republicans didn t feel the need to vote for federal disaster relief httpaddress then the floods httpaddress httpaddress,not informative
382599289651737000,rt usrid d more oil spills from flooding found in httpaddress httpaddress #oilspill #oil #uspoli #p2,not informative
382637432635941000,news d more oil spills from flooding found in colorado denver post httpaddress,not informative
382652037218832000,rt usrid #boulder officials reopen trails on mount httpaddress #boulderflood httpaddress via usrid,not informative
382679258260582000,rt usrid good news #coflood rt usrid all of the missing in colorado are now now accounted for httpaddress,not informative
382987891917726000,rt usrid after devastating floods colorado residents weigh the risks of rebuilding httpaddress,not informative
383278699790868000,rt usrid wow #schoolspirit !! lakewood high school does lip dub of katy perrys roar to raise funds for #coflood victims httpaddress,not informative
383569289560986000,colorado flooding has turned into major operation for the red httpaddress here is some info on how we are helping httpaddress,not informative
383702576169886000,the #colorado flood s impact on real estate httpaddress #coflood #homevalues,not informative
384720810575139000,impact of government shutdown on federal flood relief in colorado unclear httpaddress #govshutdown #coloradoflood,not informative
232099369975955000,rt usrid pagasa D 50pm advisory yellow warning for metro httpaddress occasional heavy rains in next d httpaddress floods httpaddress,not informative
232628821180953000,rt usrid usrid chair was right we can t control weather so we need to make metro manila flood httpaddress must spend on anti ..,not informative
232631115448480000,surviving in the manila flood #morefuninthephilippines httpaddress,not informative
232690720740344000,praying for philippine may god see you through and help those affected by the httpaddress amen,not informative
232699017044312000,rt usrid keep tweeting us so we can share updates with our httpaddress we re updating this list httpaddress #rescueph httpaddress,not informative
232713671946674000,flooding chaos in philippine s capital flood waters were rising in parts of the philippine capital on tuesday httpaddress httpaddress,not informative
232724086390919000,rt usrid put anyone who needs rescue httpaddress httpaddress #rescueph,not informative
232727227924615000,usrid hi carlos ! please use #rescueph hashtag too !,not informative
232730746958254000,plss we beg you rt usrid #rescueph please do rescue stray dogs and cats httpaddress,not informative
232737608852189000,rt out of control flooding in the httpaddress #prayforthephilippines #rescueph,not informative
232741941568233000,usrid you too enjoy manila floods ! wahaha !,not informative
232743678014288000,rt usrid usrid please rt . httpaddress needs rescue ! #rescueph d monte carlo st. ciudad grande valenzuela city near daland ..,not informative
232746769186963000,rt usrid some good news dd persons rescued from tatalon qc . #rescueph,not informative
232752850948739000,rt usrid pls #rescueph all the families na nasa taas na ng bubong dito sa san nicolas san fernando pampanga ! help them ! pls rt !,not informative
232753207477166000,rt usrid mahigit DD DD residente sa san mateo rizal apektado sa mga pagbaha ayon sa pdrrmc #dzbb via usrid #rescueph,not informative
232766495036412000,rt people at kingsville and filinvest east antipolo needs immediate httpaddress yung ibang tao nasa bubong na httpaddress usrid usrid #rescueph,not informative
232768537637294000,rt usrid sending love and worry to the httpaddress will also send aid donation using #reliefph httpaddress,not informative
232768722178286000,rt usrid sending love and worry to the httpaddress will also send aid donation using #reliefph httpaddress,not informative
232770148241666000,usrid usrid water needed for DD DD ppl at #177 rp palad st moras dela paz sto tomas pampanga #rescueph #reliefph,not informative
232779044377199000,rt usrid rt usrid pls help the students in ust dorms !! my sister s blockmates are running out of food !! #rescueph,not informative
232780009046163000,rt please join us as we make 6pm our time of prayer for our httpaddress d minutes to go . #prayforthephilippines #rescueph,not informative
232791925093175000,usrid philippine capital hit by floods httpaddress this is httpaddress wiped out whole families how lucky we all are in the uk,not informative
232796169699484000,rt usrid hi usrid can every tweet with hashtag #rescueph be a D donation to the philippines victims ? pls retweet this unt ..,not informative
232798707257573000,rain keeps on httpaddress keep safe ! lalo na ngayong madilim na ! ingatan po yung mga httpaddress charge ng httpaddress httpaddress #rescueph #reliefph,not informative
232799571317780000,#rescueph james are you able to verify this ? httpaddress,not informative
232799655203844000,rt usrid #floodsph fact genesis D D DD is about noah s httpaddress today is httpaddress,not informative
232802339550028000,#rescueph live tv on your mobile httpaddress httpaddress fufu,not informative
232809436303983000,keep calm and pack your things !! #rescueph #prayforthephilippines,not informative
232810296119554000,rt usrid #reliefph places where you can volunteer httpaddress send your donations httpaddress,not informative
232812619797512000,usrid concepcion integrated school in marikina has dd families no food yet the whole day #rescueph usrid,not informative
232813378928792000,rt usrid photos floods in manila are displacing tens of thousands of people httpaddress,not informative
232816419811774000,rt usrid usrid part rescuers ! please go to ust hospital mamatay na daw ang generator nila !! #rescueph,not informative
232816675685294000,rt usrid we need help !! d people inside house along banawe cor macopa httpaddress mesa httpaddress please spread !! #rescueph usrid ..,not informative
232818609259434000,rt pgh hospital staff residents nurses patients need food and httpaddress pgh is isolated by httpaddress pls help if you httpaddress #rescueph,not informative
232818957365682000,rt usrid #rescueph rt usrid nasa bubong with d httpaddress httpaddress charmaine dequit dd langka st. bulelak malanday marikina c ..,not informative
232819271963644000,rt usrid claretians do have a heart rt usrid httpaddress #reliefph claretians unite !,not informative
232819863356322000,rt usrid please rt ! ust hospital s generator already httpaddress please send some rescuers #rescueph,not informative
232819968197145000,#rescueph omg like i cannot believe this person httpaddress,not informative
232820085637657000,haha #prayforph #rescueph #reliefph httpaddress,not informative
232820958061277000,rt usrid usrid usrid ust hospital s generators already httpaddress please send httpaddress #rescueph #tulongtayotomasino #pray ..,not informative
232821184545309000,rt usrid family needs httpaddress address dd guirayan st. httpaddress dona imelda araneta httpaddress qc . #rescueph pls rt,not informative
232822648365801000,rt usrid uerm really needs help !! flood is almost at 3rd floor where the nursery is . no rescuers the whole httpaddress #rescueph,not informative
232822933574283000,pgh is also in need of httpaddress #reliefph,not informative
232822992277750000,#reliefph !! this really keeps me personally smile ! httpaddress,not informative
232823264924295000,rt usrid family needs httpaddress address dd guirayan st. httpaddress dona imelda araneta httpaddress qc . #rescueph pls rt,not informative
232823323648745000,rt usrid ust hospital s generator has already httpaddress doctors and patients in dire need of httpaddress #rescueph,not informative
232823478829605000,heavy floods hit manila video worldwide weather watch #wibiya httpaddress,not informative
232823596278497000,rt usrid somehow naiiyak ako sa httpaddress #rescueph httpaddress kawawa yung mga taong wala ng httpaddress #prayforthephilippines,not informative
232824699380441000,ust hospital and uerm in need of immediate httpaddress ust s morgue is flooded uerm s nursery is near being httpaddress please please #rescueph,not informative
232825030738862000,rt usrid hi usrid can every tweet with hashtag #rescueph be a D donation to the philippines victims ? pls retweet this unt ..,not informative
232831787762586000,thank you so much ! rt neilhimself sending love and worry to the httpaddress will also send aid donation using #reliefph httpaddress,not informative
232833553552003000,rt usrid mcdonald s stores open in metro manila are now accepting donations in kind rice noodles canned goods httpaddress for flood vi ..,not informative
232834199466418000,#rescueph live tv on your mobile httpaddress httpaddress fufu,not informative
232834853798830000,maging carefull httpaddress mahilig ka sa httpaddress be carefull httpaddress love you all #rescueph #prayforthephilippines,not informative
232836141420782000,#rescueph dd tv channels on your cell phone ? httpaddress httpaddress fufu,not informative
232838989386748000,#rescueph live tv on your mobile httpaddress httpaddress fufu,not informative
232839459119460000,#rescueph dd tv channels on your cell phone ? httpaddress httpaddress fufu,not informative
232842541962240000,#reliefph i love bacon i really like u .. i really like bacon i love u httpaddress,not informative
232848262967747000,rt usrid emergency numbers list per city via usrid #reliefph httpaddress,not informative
232855493964624000,rt usrid hi usrid can every tweet with hashtag #rescueph be a D donation to the philippines victims ? pls retweet this unt ..,not informative
232861743477572000,i can t help financially but i can be a volunteer ! #rescueph #reliefph,not informative
232870274700292000,and also the doxycycline for leptospirosis prophylaxis isn t httpaddress better wash the exposed part with clean water and soap ! #reliefph,not informative
232872908685443000,rt usrid pls help ! raiza lacostales and d others trapped d9bougainvilla st. minahan malanday httpaddress #rescueph usrid ..,not informative
232876373193138000,usrid rescue pls hed woodwork dd gov pascual brgy catmon malabon tapat ng gulayan near chinese temple dd #rescueph,not informative
232895985767043000,rt usrid free tv news coverage of #habagat rains amp ; flood httpaddress switching to radio httpaddress listening to dzbb httpaddress,not informative
232904588284527000,rt usrid #reliefph usrid food amp ; h2o httpaddress provident village melbourne cor httpaddress aina httpaddress with dd ppl with ki ..,not informative
232911735382766000,rt usrid mandaluyong command httpaddress tel # dd #phalerts #rescueph via usrid usrid,not informative
232912876241838000,rt usrid usrid dd tirad pass cor sto domingo qc ! dd persons including d httpaddress dd 81d httpaddress magoo dulalia #rescueph,not informative
232918265909879000,rt usrid don t tell god how strong the typhoon is tell the typhoon how big your god is . genesis D D DD #rescueph #philippines,not informative
232939950440608000,how many wake up calls do we still need just to learn from our httpaddress godbless rp . #prayforthephilippines #rescueph #reliefph,not informative
233021282197860000,from mashable hashtags help coordinate relief efforts in philippine floods in the midst httpaddress httpaddress #socialmedia #news,not informative
233023555531579000,rt usrid #rescueph rt usrid francis ong and fam of d yale httpaddress cambridge st. provident vill httpaddress d pax stranded on rooftop ..,not informative
233029884740518000,hashtags help coordinate relief efforts in philippine floods via usrid httpaddress #socialmedia #emergency,not informative
233036369126101000,pls rt . super httpaddress the ateneo hs #reliefph kitchen badly needs food containers paper kung httpaddress ok na styro or microwave httpaddress,not informative
233042312442311000,rt usrid usrid sabi nga nila work for a cause not for httpaddress #reliefph,not informative
233087061484270000,rt usrid still hoping that some famous person will donate thousands of things to assumption antipolo httpaddress #rescueph,not informative
233100231607214000,rt usrid rubber boats urgently needed in ua amp ;p pearl drive httpaddress a lot of donations to httpaddress #reliefph pls rt,not informative
233102991455031000,rt usrid #rescueph daryll patco is on the roof of his house right now dd thaddeus marietta romeo village brgy sta lucia pasig city d ..,not informative
233104102945608000,pakiusap ang hashtags na #reliefph #rescueph #floodsph ay httpaddress gamitin natin ng httpaddress,not informative
233113263313916000,rt usrid wag ka ng magalala hindi niya tayo httpaddress god #bangonpilipinas #reliefph #rescueph,not informative
233121454781243000,usrid dd ilang ilang st. bayanihan vilage cainta rizal david bautista DD dd dd httpaddress needs rescue usrid usrid #rescueph,not informative
233132120875360000,it hasn t stopped raining since lunch httpaddress waist deep floods again all over httpaddress take care people !,not informative
233136390701998000,rt usrid we still accept donations relief goods like clothes water ready to eat food httpaddress pls rt . #rescueph httpaddress ..,not informative
233147719500300000,rt usrid usrid wtf is happening ? intense drought in america flood here in manila and snow in africa ? httpaddress #climatec ..,not informative
233150760366506000,usrid pls help matet reginaldo and her D week old baby ! lot4block3 villa olympia sto domingo cainta rizal #rescueph usrid,not informative
233152798789882000,usrid #reliefph d those hu want d don8 #pampanga im raising 38thou d hdo d d00fams in evac heroes hall csfp 09175d7d8d8pls rt,not informative
233162466685751000,rt usrid usrid nagpuputukan na daw po ang live wires sa dapitan httpaddress #rescueph,not informative
233163892753306000,rt usrid snow in africa drought in usa flood in manila volcanic eruption in new zealand and earthquake in httpaddress trust go ..,not informative
233166606472212000,rt usrid our thoughts are with the DD DD people left homeless by floods in metro manila philippines httpaddress,not informative
233171161448600000,we re glad that our httpaddress mayor gerry calderon doing his job but angono rizal needs httpaddress #reliefph,not informative
233174084903645000,rt usrid usrid de castro httpaddress school received relief goods from the mayor s office httpaddress #reliefph,not informative
233177331307520000,zalora ph accepting donations #reliefph httpaddress via usrid,not informative
233180565111710000,#reliefph the following schools are now accepting donations ua amp ;p ateneo lsgh dlsz up ust letran dlsu adamson san beda amp ; httpaddress,not informative
233211560993104000,rt usrid still shooting on day d of the tv httpaddress the show must go on ! #floodsph,not informative
233251444629860000,may httpaddress dd malinis st. riverside httpaddress httpaddress sto domingo cainta httpaddress maranan DD #rescueph usrid usrid,not informative
233281488421024000,residents near #marikina river #evacuate to higher ground now ! move away from low lying areas ! #floodsph #phalerts #philippines,not informative
390081848291779000,death toll in philippines quake jumps to DD httpAddress via usrId,Informative
390082540369097000,rt usrId update police raise death toll to DD in earthquake in central philippines usrId,Informative
390085593822015000,rt usrId all my support to the families of the victims due to the terrible earthquake that hit central philippines httpAddress,not informative
390088823436481000,rt usrId at least DD dead churches destroyed as 7.2 earthquake hits philippines httpAddress,Informative
390090169799303000,rt usrId please pray for those suffering in the philippines earthquake if you d like to help we have a peace team already there,not informative
390100294844969000,maging sensitive din pag may httpAddress usrId #getwellsoondanielpadilla beats #prayforvisayas ? read this httpAddress,not informative
390101590868107000,rt usrId so mas important ang #getwellsoondanielpadilla kaysa #prayforvisayas para sa inyo ? shame on httpAddress shame on you x99,not informative
390102668816835000,strong quake kills at least DD in central philippines httpAddress,Informative
390104627548787000,were going to be okay #bohol,not informative
390105525125280000,#g2bcatchmeimfalling #mentionperfectbestfriend #ineverthought #youremoreattractiveif #prayforvisayas cebu and bohol,not informative
390115230774067000,usrId #getwellsoondanielpadilla beats #prayforvisayas httpAddress,not informative
390124709875970000,let us pray for our brothers and httpAddress #prayforthephilippines #prayforvisayas #prayforcebuandbohol,not informative
390126395981984000,rt usrId let s just pray for the victims of httpAddress god is always with us ! #prayforvisayas cebu and httpAddress,not informative
390130372220289000,rt usrId sa lahat ng vicerylle babies at sa lahat ng mga regular na tao dito sa httpAddress ingat kayo ingat tayo #prayforvisayas,not informative
390131466912293000,at least DD people dead after 7.2 earthquake hits central philippines fox news httpAddress via usrId #coe215,Informative
390134117704028000,rt usrId luzon typhoons visayas earthquake mindanao war its not fun in the philippines httpAddress,not informative
390135241781682000,rt usrId lord take hold of the visayas httpAddress may your mercy rests among your httpAddress god bless the philippines ! #prayforvisayas,not informative
390175460979515000,photo gallery see the damage from the 7.2 quake that struck the central httpAddress httpAddress httpAddress,Informative
390215176814723000,magnitude 7.2 earthquake rocks philippines httpAddress,Informative
390228627956068000,usrId video earthquake hits philippines at least DD people have died after an earthquake struck the central httpAddress usrId,Informative
390330323063423000,DD httpAddress #prayforvisayas,Informative
390346676637954000,nakakapanghinayang talaga yung mga old churches na nasira dahil sa httpAddress #prayforvisayas,not informative
390347750409110000,rt usrId #prayforbohol #prayforcebu,not informative
390375290184032000,usrId #prayforbohol #prayforcebu,not informative
390389747950309000,rt usrId quake kills DD in central philippines httpAddress,Informative
390403815641346000,death toll in philippines quake reaches 110 cebu philippines the death toll from a httpAddress httpAddress httpAddress,Informative
390417967244005000,rt usrId scores dead in #philippine 7.2 magnitude earthquake httpAddress #prayforvisayas #bohol httpAddress,Informative
390428494947054000,rt usrId earthquake in the philippines has reduced historic landmarks to rubble httpAddress via usrId,Informative
390439282675946000,dozens dead as httpAddress earthquake hits the philippines httpAddress,Informative
390452503118365000,rt usrId swifties pray for the philippines about the earthquake yesterday and for the people affected httpAddress,not informative
390462166823756000,update your collective efforts have made it possible for us to continue providing the best customer experience httpAddress #cebu,not informative
390666265846891000,our church may have been shaken but our fait in god will never be . #dauischurch #prayforbohol httpAddress,not informative
390727158747759000,rt usrId another httpAddress residents now are starting to stay out of their httpAddress short duration from d last one 15m httpAddress #cebu v,Informative
390803927110660000,rt usrId for now we believe that the #philippines economic growth prospects remain unaffected by the bohol httpAddress,not informative
390810914812740000,lead us to a place guide us with your grace to a place were will be safe #prayforbohol #lss,not informative
390849317864358000,update lds missionaries ran to safety during quake in philippines httpAddress,Informative
390980821873463000,rt usrId we continue to #prayforvisayas and all the affected httpAddress keep safe everyone ! godbless us ! #faith #hope #love httpAddress,not informative
391023637311943000,lets pray for the victims of earthquake in the philippines,not informative
391122174108385000,#bohol httpAddress,not informative
391364286108283000,rt usrId usrId prayers go out to the people affected by the earthquake that hit the philippines today prayers for httpAddress,not informative
391501607617458000,here s how you can help the visayas quake httpAddress give generously as you possibly httpAddress #reliefph httpAddress,Informative
391526328832254000,that was kind of strong aftershock we got here in #cebu,not informative
391713705185915000,off to bohol philippines and visit those earthquake victims !!,not informative
391716876092330000,rt usrId #prayforvisayas httpAddress,not informative
391947709617164000,stay safe everyone #earthquakeph #cebu #bohol #aegisites,not informative
391955859145621000,rt usrId #cebu city mayor rama is #bangonsugbohol concert finale performer reminding people to disregard the hoax text of an 8.0,Informative
392069424112362000,rt usrId 5.3 earthquake 3km ne of balilihan httpAddress oct DD 07 03 at epicenter 15m ago depth httpAddress httpAddress,Informative
392158095868436000,rt usrId #reliefph and rehab efforts for areas affected by #earthquakeph are httpAddress click on this link for updates httpAddress,Informative
392201997681578000,earthquake update m 4.7 283km ssw of maitum philippines dyfi ? itime2013 10 21 07 09 58 utc2013 10 21 httpAddress httpAddress,Informative
392261795856937000,pia #relief efforts for earthquake victims in #bohol #cebu continue httpAddress,Informative
392417454884151000,help the victims of the deadly earthquake that struck #cebu and #bohol by donating to httpAddress make your gift httpAddress #philippines,Informative
392732543579329000,the gallo family preview #familyphoto #family #evansyonson #camiguin #guimaras #cebu #familypicture httpAddress,not informative
392748888773231000,#inquirer quake death toll hits 195 the death toll in the httpAddress DD earthquake .. httpAddress #pinoy #philippines,Informative
393332756840600000,4.7 earthquake ! thu oct DD 01 36 31 cdt DD near 4km ssw of la paz philippines httpAddress,Informative
243148357902676000,#earthquake # m httpAddress 105km nne of road town british virgin islands wednesday september 05 DD 00 24 51 utctuesday september 04 ..,not informative
243157258232549000,#usgs #alert m httpAddress virgin islands region september 05 DD 00 24 48 gmt httpAddress #earthquake #tsunami #prayfromjapan,not informative
243336204010013000,#earthquake #emsc m 4.5 kepulauan babar indonesia magnitudem httpAddress babar httpAddress httpAddress #tameemi,not informative
243359583056310000,#temblorcr en rohrmoser se sinti muy fuerte y se quebraron httpAddress usrId,Informative
243360510010069000,rt usrId 7.9 earthquake off the coast of costa httpAddress sep D 8 42am at epicenter 6m ago 83km s of liberia depth httpAddress http ..,Informative
243361697002299000,httpAddress 7.9 earthquake off the coast of costa httpAddress sep D httpAddress,Informative
243362577801937000,rt usrId urgente un terremoto de magnitud 7 9 sacudi #costarica segn el servicio geolgico de estados httpAddress httpAddress,Informative
243362774934229000,rt usrId terremoto en costa rica rt usrId segn usgs el sismo habra sido de 7 9 grados con epicentro en #guanacaste,Informative
243363303424917000,dice usrId httpAddress un terremoto de magnitud 7 9 sacudi #costarica segn el servicio geolgico de estados unidos va usrId,Informative
243363815134200000,usrId tras el sismo de 7 9 en #costarica hay alerta de #tsunami para toda la zona costera desde #centroamrica hasta #brasil #colombia,Informative
243363945157648000,rt usrId ahora shoa decreta alerta de tsunami para la costa chilena tras terremoto en costa httpAddress,Informative
243363961926459000,rt usrId magnitude 7.9 #earthquake hits #costarica httpAddress details soon httpAddress,Informative
243364079371162000,rt usrId ltima hora un terremoto de magnitud 7.9 sacude costa rica,Informative
243364993712652000,rt usrId ltima hora terremoto de 7.9 grados en costa httpAddress hay alerta de tsunami,Informative
243365140496540000,rt usrId magnitude 7.9 #earthquake hits #costarica httpAddress details soon httpAddress,Informative
243365190844961000,o rt usrId gt ; rt usrId terremoto de 7.9 en costa rica una advertencia de tsunami cont httpAddress,Informative
243365643821388000,rt usrId #ultimominuto autoridades han emitido alerta de tsunami para la zona del caribe por sismo de httpAddress en #costarica,Informative
243365878719201000,rt usrId chile s navy declares tsunami alert warning for country s coastline following costa rica quake usrId usgs revise ..,Informative
243365912252674000,rt usrId vecinos de nandayure informan que torre de la iglesia se httpAddress #temblorcr httpAddress usrId,Informative
243366574977851000,rt usrId #terremoto en costa rica activa alerta de #tsunami para norte de chile aqu la noticia completa httpAddress,Informative
243366767903265000,rt usrId chile s navy declares tsunami alert warning for country s coastline following costa rica quake usrId usgs revise ..,Informative
243367082467668000,rt usrId la casa de mi hermana en montezuma en guanacaste con el piso levantado #temblorcr,Informative
243367317344498000,rt usrId ltima hora alerta de tsunami en amrica central y chile tras fuerte terremoto en costa rica,Informative
243367954903884000,usrId reducen a 7 6 la magnitud del sismo que sacudi #costarica y que activ una alerta de tsunami httpAddress,Informative
243368210756428000,rt usrId si no es necesario no usen el telfono es importante no saturar httpAddress #temblorcr,Informative
243368726643225000,rt usrId terremoto de 7 9 sacude costa rica,Informative
