item_id,item,label
'575740528546832384',rt usrId aid to head to #vanuatu s remote islands to survey #cyclonepam damage httpAddress pic usrId httpAddress,Informative
'575740528920125440',#tropicalstorm #guam DD chst DD mar DD nws guam forecast track tropical storm bavi httpAddress httpAddress #bavi #bettyph #03w,Informative
'575740529125646336',nouveau favori her crazy life the dave cash collection de pam tillis httpAddress usrId,not informative
'575740529889050625',rt usrId #vanuatu has been smashed by cyclone pam and climate change is probably to blame httpAddress httpAddress,Informative
'575740532384620544',usrId yes sir i know ur dealing w the cyclone,not informative
'575740534662156288',sonando en httpAddress #djomarcedeo ft . usrId pum pam riddim intro usrId,not informative
'575740535148711936',rt usrId pam you failed art httpAddress httpAddress httpAddress,not informative
'575740535173861376',rt usrId #repost usrId with httpAddress have teams on their way to vanuatu in response to httpAddress,Informative
'575740536159494145',bbcworld aerial photos show devastation caused by cyclone pam to vanuatu capital port vila httpAddress httpAddress,Informative
'575740536218259456',mt usrId #vanuatu unelco trying to fix power in amp ; around port vila many power lines need to be cleaned up or replaced #tcpam #hmrd via,Informative
'575740536864120832',tropical cyclone pam julie bishop visits vanuatu to assess damage after storm abc online httpAddress,Informative
'575740537401016320',rt usrId aid worker in cyclone hit vanuatu holding on for dear life httpAddress usrId #dubai #uae,Informative
'575740538059513859',vanuatu president baldwin lonsdale says climate change contributed to disaster vanuatu s president baldwin .. httpAddress,Informative
'575740541071044608',the destruction of cyclone pam in pictures storm has torn through the south pacific leaving homes httpAddress httpAddress,Informative
'575740547605884928',tropical cyclone olwyn to hit western australia on friday march 13 DD httpAddress,Informative
'575740549564489728',#cyclone pam dozens feared dead in vanuatu sydney morning herald httpAddress,Informative
'575740559052034048',so here is next video from pam and mike where they wanted to show you what really works with some proven httpAddress httpAddress,not informative
'575740561233072128',video vanuatu cyclone clean up begins httpAddress,Informative
'575740561417748480',rt usrId httpAddress eight confirmed dead after cyclone pam ravages vanuatu #vanuatu DD httpAddress,Informative
'575740563435098112',rt usrId cyclone #pam our thoughts and prayers are with the people of #vanuatu during this difficult time usrId,Informative
'575740579931275264',rt usrId after monster storm hits vanuatu leader pleads for aid httpAddress,Informative
'575740589578178560',president of cyclone hit vanuatu urges global action on disasters httpAddress,Informative
'575740590685454336',why pam was so bad for vanuatu 3 surprisingly few people are familiar with httpAddress hard to get media httpAddress a httpAddress mill httpAddress httpAddress,Informative
'575740592220717056',rt usrId tropical cyclone olwyn has been downgraded to a category one storm but residents in western australia s pilbara and gascoy,Informative
'575740606330220544',rt usrId httpAddress #vanuatu vanuatu vanuatu cyclone first aid reaches islands ravaged by pam httpAddress,Informative
'575740616883093504',aid effort kicks in after monster cyclone ravages vanuatu httpAddress,Informative
'575740616899891200',massive cyclone pummels vanuatu the south pacific country of vanuatu has taken a direct hit from a powerful httpAddress httpAddress,Informative
'575740619076714496',ttw today s news australia steps up aid to vanuatu as widespread devastation becomes clear httpAddress,Informative
'575740620842536960',usrId how to help #vanuatu httpAddress,Informative
'575740621375193088',rt usrId category D cyclone pam is battering vanuatu with 1DD mph winds httpAddress httpAddress,Informative
'575740622520238080',rt usrId in 2nd place at the f1 in schools uk national finals httpAddress cyclone racing ! #f1inschoolsuk #f1inschoolswf httpAddress,Informative
'575740623946260480',rt usrId about DD schools in #vanuatu were damaged during #cyclonepam but today a handful of schools are httpAddress,Informative
'575740624034381824',rt usrId nearly half of tuvalu now displaced by pam httpAddress,Informative
'575740624386682880',rt usrId #cyclonepam is expected to steadily weaken and track south to southeast and stay northeast of new zealand over the coming,Informative
'575740624411885569',cyclone pam s aftermath in vanuatu in pictures vanuatu is recovering from a category five cyclone which httpAddress httpAddress,Informative
'575740624650948608',so proud to be a cyclone ! b,not informative
'575740625355567105',usrId usrId usrId real time #disastermanagement with world synergy must2mitigate #vanuatu type natural disasters !,Informative
'575740625770835968',they should give pamela wallin a talk httpAddress just call it httpAddress i d httpAddress,not informative
'575740626550947841',aid agencies to begin helicopter flights to cyclone stricken vanuatu international aid agencies are httpAddress httpAddress,Informative
'575740627108823040',rt usrId #cyclonepam in #vanuatu rebuilding process begins to keep children and families affected safe httpAddress httpAddress,Informative
'575740627855368192',rt usrId vanuatu disaster fund dear chefs amp ; members as you would be aware vanuatu was struck by cyclone pam last httpAddress httpAddress,Informative
'575740628056735745',alertnet relief teams report devastation death after #vanuatu cyclone httpAddress #cyclonepam usrId,Informative
'575740629034012672',new cyclone pam aid agencies head to vanuatu as death toll rises rolling report httpAddress #follow go to world latest g,Informative
'575740629424062466',ndtv news world aid agencies to begin helicopter flights to cyclone stricken vanuatu ndtv news httpAddress httpAddress,Informative
'575740630271315968',dozens feared dead cyclone pam causes mass destruction in vanuatu httpAddress,Informative
'575740630866862080',after devastating #vanuatu #tcpam closes on httpAddress our thoughts to those across the tasman via usrId httpAddress,Informative
'575740631152099328',rt usrId please help spread the httpAddress #vanuatu needs our httpAddress no one knows what httpAddress httpAddress,Informative
'575740633320554496',rt usrId this is what s left of adrian s house in port httpAddress is almost httpAddress #cyclonepam httpAddress,Informative
'575740634897588224',rt usrId unicef is on the ground in #vanuatu httpAddress shelter clean drinking water amp ; more to help after httpAddress please donate http,Informative
'575740634943778816',rt usrId cyclone nathan made landfall in ne australia queensland 90 knots 1 min from jtwc strong cat D equiv hurricane httpAddress,Informative
'575740635736510464',rt usrId want to help those affected by cyclone pam ? check out our appeals page for a list of aid agencies #tcpam httpAddress,Informative
'575740639473614848',how to help the cyclone devestated country of vanuatu vis usrId httpAddress,Informative
'575740639733637120',rt usrId pam golding agent rt usrId ld ! this guy was so infamous at rhodes was a pnp manager a bouncer law student httpAddress,not informative
'575740639779794946',rt usrId there s some work to be done in #vanuatu usrId and usrId if you ve got a spare httpAddress #xfactornz httpAddress,Informative
'575740641138749440',rt usrId tt usrId comms down on islands of #erromango and httpAddress army troops from new caledonia will be going to httpAddress #tcpa,Informative
'575740643693170690',martin be comin at pam shit so hardd 2,not informative
'575740650454323200',cyclone pam the water was up to my waist tropical cyclone pam had already been battering vanuatu s httpAddress httpAddress,Informative
'575740654489239553',un stands ready to assist as tropical cyclone pam threatens vanuatupacific region httpAddress nvt,Informative
'575740655101566976',rt usrId today the japan disaster relief medical team left japan for vanuatu which suffered severe damage from cyclone httpAddress httpAddress,Informative
'575740656041127936',#vanuatu president speaks of devastation from cyclone pam httpAddress #pacificislandnation #portvila #portvilafollowing,Informative
'575740656867352576',massive cyclone ravages south pacific island nation time blogs share with friends world news httpAddress httpAddress,Informative
'575740659941814273',rt usrId 65m we re going to spend on sending DD troops to iraq would be better spent sending our troops to the pacific #cyclonepam,Informative
'575740661887975424',rt usrId httpAddress nearly 60 00 children in need of immediate assistance after cyclone pam in vanuatu httpAddress,Informative
'575740663603458048',rt usrId vanuatu s president yes climate change is contributing to this httpAddress httpAddress,Informative
'575740672335970304',rt usrId thoughts prayers with wonderful people of vanuatu after httpAddress love the annual trip there with vanuatu carbine club g,Informative
'575740673434873856',cyclone pam cleanup gets underway in vanuatu in pictures via digg httpAddress,Informative
'575740673808183297',rt usrId cleanup begins in vanuatu after cyclone batters islands cnn httpAddress,Informative
'575740674898681857',just seen a pic from vanuatu with a body bag on the back of a httpAddress so there are httpAddress let s hope they stay httpAddress,Informative
'575740677910212608',aerial footage shows the extent of damage to vanuatu after it was hit by a cyclone on httpAddress httpAddress,Informative
'575740679822798848',thank you so much for making the past two days so fun pam valles arnold donna trottier and pete httpAddress httpAddress,not informative
'575740681303429120',rt usrId caritas is working with the church in vanuatu after a deadly storm httpAddress we re looking to provide httpAddress httpAddress,Informative
'575740683455102976',rt usrId entire towns demolished and fears dozens of people have been killed in wake of httpAddress details httpAddress #9news httpAddress,Informative
'575740689683644416',all development has been wiped httpAddress have to start all over again vanuatu president httpAddress,Informative
'575740691025817600',vanuatu cyclone leaves many homeless httpAddress,Informative
'575740691097120768',cyclone pam like a bomb httpAddress,Informative
'575740694649683968',rt usrId australian assistance to httpAddress #auspol #cyclonepam cutting our carbon emissions might help to prevent a httpAddress htt,Informative
'575740694666440704',rt usrId httpAddress higher death toll feared in vanuatu in wake of tropical cyclone pam #vanuatu DD httpAddress,Informative
'575740694867746816',rt usrId httpAddress #cyclonenathan cyclone nathan cyclone nathan expected to u turn out to sea,Informative
'575740696948174848',#israel #jpost israaid to send more officials supplies to alleviate devastated vanuatu islands httpAddress,Informative
'575740697820598273',rt usrId #australia to provide initial package of life saving support to #vanuatu following tropical cyclone pam httpAddress,Informative
'575740703461928961',rt usrId right now #redcross emergency teams in solomons vanuatu and fiji are working hard to help thousands affected by cyclone #p,Informative
'575740705449975808',officials blame climate change as vanuatu picks up the pieces after monster storm httpAddress #climate,Informative
'575740706657935360',rt usrId the #survivor family is thinking of the people of httpAddress httpAddress,Informative
'575740706750226432',rt usrId pray for #vanuatu #cyclonepam #tcpam httpAddress,Informative
'575740708549619713',memories become weaker without reinforcement study finds by pam belluck via nyt httpAddress httpAddress,not informative
'575740769484439552',rt usrId food running critically short in #vanuatu after httpAddress please help us help animals httpAddress httpAddress,Informative
'575740770583367682',httpAddress and httpAddress is httpAddress the things that come out they mouth 2 2,not informative
'575740822580146177',jonatusjr at least D killed and dozens more feared dead as cyclone pam hits vanuatu via httpAddress,Informative
'575740836153061376',premier league live stream link httpAddress #marian wales welsh ireland vanuatu ryan terry pratchett,not informative
'575740888573313024',oh and then tomorrow a cat D cyclone comes our httpAddress httpAddress,Informative
'575740923004354560',cyclone pam vanatu islanders face starvation within days following destruction of all their httpAddress httpAddress #itsparto,Informative
'575740934773608448',relief teams reach vanuatus cyclone hit outer islands httpAddress,Informative
'575740944927956992',rt usrId the people of #vanuatu need your help please give generously to our #cyclonepam appeal httpAddress httpAddress,Informative
'575740976565743616',rt usrId httpAddress cyclone pam #cyclonepam cyclone pam vanuatu activates emergency plans as category five sys htt,Informative
'575740983037591553',vanuatu president speaks of devastation from cyclone pam vanuatu president heading home from japan disaster .. httpAddress,Informative
'575740984107139073',cricket makes contribution for vanuatu cyclone victims httpAddress,Informative
'575740994374606849',cyclone pam turns pastor s trip to vanuatu into rebuilding mission httpAddress,Informative
'575741028684013568',rt usrId #cyclonepam still tearing through httpAddress much bigger than expected says our colleague in port httpAddress initial repo,Informative
'575741041631956992',category D storm barrels toward islands tropical cyclone pam one of the strongest storms seen in the south httpAddress httpAddress,Informative
'575741048644890624',rt usrId selling fave guitar for zo s aid flight to httpAddress 90 usa fender strat httpAddress 2k firm #withvanuatu #cyclonepam httpAddress,not informative
'575741183403638785',httpAddress vanuatu s president makes a leap in tying cyclone pam to climate httpAddress #top stories usrId,Informative
'575741295991238657',usrId thanks for your support now to the cyclone taylor cup provincials next weekend in mission,Informative
'575741326827765760',monster cyclone strikes a heavy toll in vanuatu more than 100 00 people are likely homeless schools have .. httpAddress,Informative
'575741345903550464',rt usrId reaching children in remote communities after cyclone pam unicef uk blog httpAddress,Informative
'575741347417563136',can corporate employees help entrepreneurs ? httpAddress #entrepreneur #business #career #succes,not informative
'575741376022757376',rt usrId the red cross is appealing for help for those in #vanuatu hit by #cyclonepam httpAddress #charitysunday httpAddress,Informative
'575741392187695104',japan to send emergency relief supplies to cyclone hit vanuatu httpAddress,Informative
'575741426706874369',rt usrId vanuatu school appeals for books reuters httpAddress #books httpAddress,Informative
'575741480926494720',rt usrId government says at least DD canadians in vanuatu during #cyclonepam httpAddress httpAddress,Informative
'575741510806806528',rt usrId 1st report private fly over tanna amp ; erramngo trees uprooted no corrugated iron structures standing no roofs on concrete,Informative
'575741601026174976',margaret river company hopes to sell vanuatu chocolate within a year despite cyclone damage httpAddress httpAddress,not informative
'575741882564804608',predicted track of ex tropical cyclone httpAddress it crosses the qld httpAddress httpAddress,Informative
'575741883089096704',rt usrId today i joined w health minister to announce further support for vanuatu following cyclone pam httpAddress ht,Informative
'575741894711320576',tropical cyclone advice number DD issued at 7 30 pm est on friday DD march DD headline cyclone nathan httpAddress httpAddress,Informative
'575741909890678784',vanuatu president in cyclone appeal httpAddress,Informative
'575741993843888129',cyclone pam agencies investigate reports of dozens of deaths in vanuatu the united nations is checking reports more than DD people ..,Informative
'575742029747130368',usrId usrId usrId make #vanuatu devastation caused by #cyclonepam headline news please,Informative
'575742105567391744',donate to red cross to help httpAddress httpAddress,Informative
'575742122709549056',rt usrId cyclone pam DD confirmed dead as vanuatu president blames climate change the guardian httpAddress #clima,Informative
'575742258722512896',dronemaniac rt abc emergency abcemergency drone footage taken by the abc s brant cumming shows #tcpam httpAddress,Informative
'575742319904886784',rt usrId #cyclonepam leaves death and destruction on its path in the #pacific #us #ap #afp #cnn #world httpAddress http,Informative
