"item_id","item","label"
"378088743527124992","GO=&gt;http://t.co/Q8TxiJlUWc ♥AND♥RT♥IF♥WANT♥NEW♥FOLLOWERS✔#boulderflood,#BestRapper,#cowx,#initialsofsomeonespecial, http://t.co/tMD9MnLG4B","not informative"
"378095349547552768","T'storms crossing I-25 toward #Longmont. Strong storm sitting over #Brighton tracking NE. #9wx forecast on #9News now http://t.co/uqO7mgWQoj","Informative"
"378097819992592384","#BREAKING: @CUBoulderPolice say Approx. 400-500 #CUBoulder Family Housing residents evacuated.  #boulderflood #9NewsMornings","Informative"
"378101922013532160","BREAKING NEWS: US 36 is now open from Sheridan to McCaslin #9wx #cotraf #boulderflood","Informative"
"378101930414710784","RT @JeremyHubbard: Another great pic of #Boulderflood from Instagram. #Boulder @KDVR brandash's photo http://t.co/Ng3nnDaDpg","Informative"
"378102945448853505","RT @Greeblemonkey: The original of the photo that is floating everywhere for #boulderflood @brandash's photo http://t.co/Mxz914VLJZ","Informative"
"378105671729684482","RT @AP: Heavy rains cause flash flooding in Colorado, collapsing homes and leaving at least one person dead: http://t.co/8SuXHamB9g #Boulder","Informative"
"378109257842827264","RT @nicollefagan: Rivalries aside, keep those affected by the #BoulderFlood in your thoughts and prayers. Hopefully no more lives are taken…","Informative"
"378111510205464576","RT @breakingstorm: Extremely dangerous and life threatening situation in Boulder, Colorado, area as flash flooding continues - @usNWSgov ht…","Informative"
"378112919499579392","One person killed and homes destroyed after flash floods wreak havoc in Colorado http://t.co/mLSFP2d6GM","Informative"
"378113326342885376","GET NEW F O L L O WERS? Visit http://t.co/gyDr3CksAf  #boulderflood,#BestRapper,#initialsofsomeonespecial,#cowx,#musi http://t.co/B0NUdMDayP","not informative"
"378115570287542273","#DEVELOPING | 1 Dead as Flash Flooding Hits Parts of Colorado http://t.co/RDMF3TkiQH [via @AP]","Informative"
"378118359511887872","Everyone stay safe in the #BoulderFlood! Especially those having to be evacuated. It's getting dangerous.","Informative"
"378120104312991744","GO=&gt;http://t.co/Xvxx1KW39m #boulderflood,#BestRapper,#initialsofsomeonespecial,#cowx,#music, http://t.co/FHOoVObeFy","not informative"
"378122012742668288","One person #killed and homes #destroyed after flash floods wreak havoc in #Colorado - Sep 12 @ 7:44 AM ET http://t.co/V3o4BAZiFI","Informative"
"378122033697402880","RT @reedtimmerTVN: LIFE THREATENING flash #flooding in Colorado Foothills including Colorado Springs, Fort Collins, and Boulder areas http:…","Informative"
"378122948064067584","RT @breakingstorm: 2nd death related to Colorado flooding reported - @9NEWS; for more: http://t.co/DfOjwyccDP","Informative"
"378127377240293376","Visit=&gt;http://t.co/CbecmqI2y4  AND★RT★IF★YOU★WANT★FOLLOWERS★#boulderflood,#BestRapper,#initialsofsomeonespecial,#cowx http://t.co/iLZ0Tr5P8G","Not applicable"
"378127477928783872","Student captures flash flooding on University of Colorado campus http://t.co/VMQc9BBU43","Informative"
"378128681677234176","#Colorado flooding kills two. @ryanparkerdp  http://t.co/Pqi3EpjGj3 …","Informative"
"378129197576642562","RT &amp; VISIT 4 GAIN FOLLOWERS=&gt;http://t.co/PFVY23FTBV  ★#boulderflood,#BestRapper,#initialsofsomeonespecial,#cowx,#musi http://t.co/za8uubIZAH","not informative"
"378130011292979200","RT @ryanparkerdp: STRESS: OEM warns DO NOT leave your home if you do not have to. DO NOT DRIVE in Boulder. Period. #boulderflood","Informative"
"378130057396371456","I GET 8036 REALL FOLLOWERS! http://t.co/cn38YSxOWS  ✈#boulderflood,#BestRapper,#initialsofsomeonespecial,#cowx,#music http://t.co/1tgnsWiOXm","not informative"
"378133446410784768","JUST IN: A second person has died in Colorado's flash flooding, officials say. http://t.co/RjJiXKrbuS #cowx","Informative"
"378133551272562688","RT @NewsBreaker: More on deadly Colorado flooding reported by @Kelly7News with @7newsNOW.","Informative"
"378133932937445376","GO=&gt;http://t.co/t4wnarC1fo #boulderflood,#BestRapper,#initialsofsomeonespecial,#cowx,#music, http://t.co/XPpsCjZdvM","not informative"
"378134704710766592","RT @abc7newsBayArea: UPDATE: Flash flooding in Boulder County, Colorado has left two people dead. http://t.co/ntQm6jaDBR","Informative"
"378135161881128960","RT &amp; VISIT 4 GAIN FOLLOWERS=&gt;http://t.co/aG6g9SCYwu  ★#boulderflood,#BestRapper,#initialsofsomeonespecial,#cowx,#musi http://t.co/BPS31hFNqE","not informative"
"378135338050260992","I GET 9524 REALL FOLLOWERS! http://t.co/gCqVdKlSSK  ✈#boulderflood,#BestRapper,#initialsofsomeonespecial,#cowx,#music http://t.co/cK3Ubq0KFx","not informative"
"378137582007496704","#Preachit #lightbulb #patrickstar #patrick #meme  #rain #colorado #boulderflood #itsbad http://t.co/yOtcXNNxB3","Not applicable"
"378137695240732672","@_fl0ss: Boulder, Colorado feels God's wrath! Rejoice, for the rapture cometh. Let all #atheist sodomites drown! #boulderflood #cowx Harsh","Informative"
"378138974520238080","GO=&gt;http://t.co/RYysuBUj6Y ★RT★FOLLOWME★IFOLLOWYOU✔#boulderflood,#BestRapper,#initialsofsomeonespecial,#cowx,#music,T http://t.co/DI8TqUvTTk","Not applicable"
"378139188421357568","VISIT=&gt;http://t.co/92jE0nMU6S  ☀RT☀FOR☀NEW☀FOLLOWERS☀✔#boulderflood,#BestRapper,#initialsofsomeonespecial,#cowx,#musi http://t.co/w0rD7CWawk","not informative"
"378139846935457792","“@MelissaBuntcake: This is 287 and Dillon Rd... Cars submerged after road gives way http://t.co/V2yIGBxfzt #BoulderFlood”. Awful!","Informative"
"378140266366267392","@Ericccxminaj 1 Dead as Flash Flooding Hits Parts of Colo.: Flash flooding in Colorado's Boulder County has left one person...  @MJJPEACE","Informative"
"378141524623912960","RT @TWCBreaking: RT @140elect: Roads torn up #BoulderFlood http://t.co/NIcLiXMe97 #coflood","Informative"
"378143340769714176","RT @140elect: Large blocks of cement ripped off roads in #BoulderFlood http://t.co/drNnFiMJbZ","Informative"
"378143550510088192","I'll show the doppler radar from Boulder Colorado in just a minute...major flooding...and bridge washed away.  Amazing live pictures.","Informative"
"378144624243507200","RT @fishnette Not going anywhere for a while in my hood. At Lakebriar off Linden, Twomile Creek. http://t.co/8fdCzD8kHV #coflood","Informative"
"378145781846257664","GO=&gt;http://t.co/iHVoTGrXSl ★RT★FOLLOWME★IFOLLOWYOU✔#boulderflood,#BestRapper,#initialsofsomeonespecial,#cowx,#music,T http://t.co/th7lJCSjKF","not informative"
"378147442786439168","So Stupid! RT @TwitchyTeam 'Not smart': Life-threatening #BoulderFlood? Boulder college students go tubing [video] http://t.co/erUR8X0M0i","Informative"
"378149112123633664","VISIT=&gt;http://t.co/yicTFXHkpO  ☀RT☀FOR☀NEW☀FOLLOWERS☀✔#boulderflood,#BestRapper,#initialsofsomeonespecial,#cowx,#musi http://t.co/DesHtugB7b","not informative"
"378149443507204096","Two dead, several structures destroyed in Colo. flooding: Hundreds of University of Colorado-Boulder students ... http://t.co/q9lLbHkzuV","Informative"
"378149984551448578","RT @jeffcosheriffco: #COFLOOD hashtags: #BoulderFlood #Waldoflood #CCCF #COWX Any others? When in doubt, turn around, seek higher ground, d…","not informative"
"378150852793749504","RT @thegooglecar: At least one dead in Colorado flash flooding http://t.co/lRZTeyzG7M #Environment","Informative"
"378151544849305600","RT @dailycamera: If you're looking to volunteer or donate to help clean-up, @boulderoem says stay home and wait #boulderflood","Informative"
"378151578399559680","Colorado flash floods kill two http://t.co/2h5uyh5arY #news","Informative"
"378152455005282306","RT @MarciKrivonen: Wow. RT @HemaMullur: Two trucks, one car submerged after road collapse at Hwy 287 and Dillon. #cowx #boulderflood http:/…","Informative"
"378155642667540480","GO=&gt;http://t.co/3lahYesOET … #boulderflood,#BestRapper,#initialsofsomeonespecial,#cowx,#music, pic.twitter.com/s9CtGiMxdK@weHeartRANZ","not informative"
"378155923698483202","Jamie's fine. Class canceled today at #CUBoulder. RT Flash floods kill at least 2 in Colorado http://t.co/i62gtcNMK2 via @USATODAY","Informative"
"378158079579127808","RT @HemaMullur: Two trucks and one car in the water after a road collapse at Hwy 287 and Dillon. #cowx #boulderflood @KDVR http://t.co/X27J…","Informative"
"378159971210649600","Severe flash flooding in the Boulder, #Colorado area last night. One person died (KUSA). #cowx #flashflood http://t.co/53qZmj8dxZ","Informative"
"378161380462833664","RT @BBCNewsUS: Flooding from fast-moving storm in Colorado kills two people and leads to the evacuation of hundreds of homes http://t.co/fx…","Informative"
"378164870157721600","Yousa punk bitch if you don't know about Boulder. This flood don't know what it's dealin' wit! #boulderflood","Informative"
"378167080530354176","GET NEW FOLLOWERS&gt;http://t.co/GS8vfflf9S #BestRapper #initialsofsomeonespecial #throwbackthursday #BB15 #boulderflood http://t.co/avkuMM5UVE","not informative"
"378168267505823744","GO=&gt;http://t.co/X6hQoSlfVx #boulderflood,#BestRapper,#initialsofsomeonespecial,#cowx,#music, http://t.co/UEiWm3iHip","not informative"
"378168804380917761","RT @DenverChannel: PLEASE RT: New evac center at Silver Creek High School at 4901 Nelson Road in Longmont.#boulderflood -@dailycamera","Informative"
"378170578588291072","The folks in #Jamestown were told to evacuate, but the road is washed out and they can't: http://t.co/btyqXlgwyE #boulderflood","Informative"
"378171362936102912","@MattMakens247Wx @skywarn #coflood #weather #colorado #aurora crazy flooding http://t.co/5Kajmr3Rne","Informative"
"378171815891595265","RT @breakingstorm: 3 dead in Colorado flooding after body of adult male discovered in Boulder County - @DenverChannel; for more: http://t.c…","Informative"
"378172612805152768","LasVegasSun: 2 dead as flash flooding hits parts of Colorado http://t.co/l9vwyxd5VY #lasvegas","Informative"
"378173116125413376","Sheriff Pelle: We are trying desperately to get help to people, but we're continually frustrated. #COFlood","Informative"
"378174277947645952","RT @BoulderOEM: City of #Boulder / Boulder County public info call center: 303-413-7730. Impacted residents can call for info. #Boulderflood","Informative"
"378175691449069568","RT @Weishampel: #Boulderflood road closures: http://t.co/Xip4aYz4ME many North #Boulder roads, just about every canyon. Stay home.","Informative"
"378176358318628864","‘Massive Flooding’ In Colorado’s Boulder County http://t.co/ePL5YuoU9M","Informative"
"378177356570963968","RT @blynch1020: #boulderflood no school for me https://t.co/SIZ3zHUTzS","Informative"
"378178619048087552","RT @RGIII: Please pray my family in Colorado and all others impacted by the #boulderflood","Informative"
"378178661020495872","RT @roundpegg: Forget biking to work, today in #Boulder we could have kayaked. #boulderflood http://t.co/mMS4NkLgoI","Informative"
"378179256620023808","RT @fishnette: Wonderland and Linden. #boulderflood http://t.co/sspr3DviQf","not informative"
"378179877368631296","RT @CUBoulderPolice: #cuboulder campus will also be closed tomorrow (9/13) due to #boulderflood. #cowx","Informative"
"378180426818256896","“@denvertowns: Boulder Flooding: Deadly High Waters In Northern Colorado Force Evacuations, Cause Mudslides: http://t.co/CZNUqfk5z2”. Crazy!","Informative"
"378180963693379584","RT @9NEWS: Colorado flooding: 3 killed; flood waters force evacuations, destroy roads http://t.co/r1P4BmX70v #COFlood","Informative"
"378181332792115200","RT @KWCH12: One person dead after flash flooding in Colorado: Days of heavy rains caused flash flooding in Colorado's Boul... http://t.co/d…","Informative"
"378183031460069376","Two Dead, Hundreds Evacuated, Cars Stranded in Colorado Flooding http://t.co/cYOO3LeqnH","Informative"
"378183505424814080","NEW  F O L L O W E R S=&gt;http://t.co/GbtiS7o6HN   ✔#BestRapper,#boulderflood,#initialsofsomeonespecial,#pitmad,#tbt,JK http://t.co/w9XC1XF8f9","not informative"
"378183530599432192","RT @RGIII: Please pray my family in Colorado and all others impacted by the #boulderflood","Informative"
"378183627051237376","Stay safe everyone! #boulderflood","Informative"
"378184214274768896","RT @CBSEveningNews: The Univ. of Colorado Boulder will be closed today and tomorrow due to massive flooding in the area that has killed 2 (…","Informative"
"378184453362679808","RT @9NEWS: Wall of water floods Colorado, kills 2 http://t.co/VoG6PdYLZi #9NEWS","Informative"
"378184491111841792","RT @EvanKerns: If your bored, check out the trend #boulderflood, some crazy pictures.","Informative"
"378186965726007296","RT @cnnbrk: At least three deaths have been reported in Colorado flooding; more victims are feared. http://t.co/h6eiw6Nzog","Informative"
"378187288703815680","GET NEW FOLLOWERS&gt;http://t.co/uwnMBnYbnd #BestRapper #initialsofsomeonespecial #throwbackthursday #BB15 #boulderflood http://t.co/GpPY6acl7F","not informative"
"378188387603070976","i get 2772 new followers=&gt;&gt;http://t.co/v6oZDe3Rgv  ✔#BestRapper,#boulderflood,#initialsofsomeonespecial,#PitMad,#TomQ http://t.co/yoHi1EYdfD","not informative"
"378188693791453184","NEW  F O L L O W E R S=&gt;http://t.co/JEFMRsMqFR   ✔#BestRapper,#boulderflood,#initialsofsomeonespecial,#PitMad,#TomQan http://t.co/Rtvku5IM7H","not informative"
"378189641708351488","“@babylon_cat: 'Not smart': Life-threatening #BoulderFlood? Boulder college students go tubing [video] http://t.co/7MhHlJPFIx” #toosmart","Informative"
"378190270837186560","Bike path #boulderflood http://t.co/hNtvLZf4wO","not informative"
"378190577046523904","WHAT? Boulder :( be safe, everyone!  RT @chicagotribune: Update: 2 dead, hundreds evacuated in Colorado flooding http://t.co/XfpiNCXGJl","Informative"
"378191575274094592","GO=&gt;http://t.co/pFDkyfriYe #BestRapper,#boulderflood,#sharewhatsgood,#TomQandA,#initialsofso http://t.co/YzK1f8vPE2","not informative"
"378191675941588992","RT @sciam: Two Dead, Hundreds Evacuated, Cars Stranded in Colorado Flooding http://t.co/cA8iXnpcax","Informative"
"378191730450788352","GET NEW FOLLOWERS&gt;http://t.co/v5aiR3eFoj #BestRapper #initialsofsomeonespecial #throwbackthursday #BB15 #boulderflood http://t.co/HCD4RhGGcO","not informative"
"378193936646303744","RT @RGIII: Please pray my family in Colorado and all others impacted by the #boulderflood","Informative"
"378193982796201984","GET NEW FOLLOWERS&gt;http://t.co/ddbPaKKcDG #BestRapper #initialsofsomeonespecial #throwbackthursday #BB15 #boulderflood http://t.co/hAkTJuJdkZ","not informative"
"378194846814437377","NEW  F O L L O W E R S=&gt;http://t.co/Lo5hkJmYAk   ✔#sharewhatsgood,#BestRapper,#boulderflood,#TomQandA,#initialsofsome http://t.co/FLRo8BQJND","not informative"
"378195111080771584","GET NEW F O L L O WERS? Visit http://t.co/AwSRQmFypt  #sharewhatsgood,#BestRapper,#boulderflood,#TomQandA,#initialsof http://t.co/ksF72alGf9","not informative"
"378195434033782784","#boulder I hope you're okay. #boulderflood","Informative"
"378195496935776257","Know what's going on in your country. #disasters #nature #destruction 3 dead, hundreds evacuated in Colorado flooding http://t.co/y1qmqT1XMT","Informative"
"378195668898021376","I hope no weed plants were damaged. #boulderflood","Informative"
"378196650394521601","10.30am is fatter too early for Woo Girls. No matter how magical North Boulder Lake is. #boulderflood #getbackinsideyouidiots","not informative"
"378197732508184576","#BoulderFlood is what Puddle of Mudd should've been named","Informative"
"378198479111073792","bfp Live Interactive Coverage: Flooding in Colorado: Stay on top of the latest videos and social media coverag... http://t.co/jIHIa3LYBi","Informative"
"378198739153723392","GET NEW FOLLOWERS&gt;http://t.co/K0eY9fgAYb #BestRapper #initialsofsomeonespecial #throwbackthursday #BB15 #boulderflood http://t.co/DAZyXwJ5bs","not informative"
"378198986597093376","Sheriff: 3rd person killed in Colorado flooding http://t.co/IBdDzS4348","Informative"
"378200127443181570","RT @Amelia__Earhart: The ramp from EB I-70 to SB I-225 is closed due to flooding @9news #cotraf #coflood","Informative"
"378201062772981761","RT @MikeNelson247: 2:30 AM Mike &amp; Anne still on the air! #BoulderFlood #7News #cowx #Denver http://t.co/qO4E8QgD6d","Informative"
"378201951969632256","Colorado flooding leaves 3 people dead http://t.co/HC9lJcWsFT","Informative"
"378203231262093312","Video: St. Vrain River bow hitting the bottom of the bridge on Hover #longmont   http://t.co/L3aabcD2S1","Informative"
"378204040762363905","RT @RGIII: Please pray my family in Colorado and all others impacted by the #boulderflood","Informative"
"378204820903329792","RT @303GirlProblems: We hope everyone is staying safe!! #BoulderFlood #PrayForColorado","Informative"
"378205533913632769","Stay informed, stay safe! #COFlood twitter list via @COEmergency: https://t.co/3ht69SK9wO #CCCF #BoulderFlood #waldoflood #COWX","Informative"
"378206142070939648","GET NEW FOLLOWERS&gt;http://t.co/FZ5pQM7L5o #BestRapper #initialsofsomeonespecial #throwbackthursday #BB15 #boulderflood http://t.co/PhQQ3yHAdm","not informative"
"378206808998821888","RT @RedCross: For updates on how the Red Cross is responding to #Flooding in #Colorado, follow @RedCrossDenver","Informative"
"378207530385567744","GET NEW FOLLOWERS&gt;http://t.co/7eFIEn54SY #BestRapper #initialsofsomeonespecial #throwbackthursday #BB15 #boulderflood http://t.co/8ROHNxWH75","Not applicable"
"378208105021976576","RT @DougInBoulder: ALERT: Wall of water coming down Logan Mill RIGHT NOW! Seek higher ground IMMEDIATELY! #boulderflood #cowx /scanner/1125…","Informative"
"378210638364827648","I GET 1570 REALL FOLLOWERS! http://t.co/7oWDV0bz78  ✈#HarvestFun,#EveryLittleStep,#BestRapper,#boulderflood,#sharewha http://t.co/7XZb4BD0lf","not informative"
"378211133330427904","RT @CUBoulder: SEEK HIGHER GROUND IMMEDIATELY: Wall of water coming down Boulder Canyon. Move away from Boulder Creek! #BoulderFlood","Informative"
"378211338851344384","RT @asketchyfish: USGS/NWS looks to have accurate numbers. Holding my breath this afternoon with more rain on the way. #BoulderFlood http:/…","Informative"
"378211359789293568","VISIT=&gt;http://t.co/CKAAr3l9iT  ☀RT☀FOR☀NEW☀FOLLOWERS☀✔#HarvestFun,#EveryLittleStep,#BestRapper,#boulderflood,#sharewh http://t.co/S9YVQpgQqj","not informative"
"378212785886224384","RT @denverpost: Reader photos of the Colorado flooding -  http://t.co/HDIGxf2CQh Send us yours - http://t.co/kS5SHy2WgU #cowx","Informative"
"378213377262108672","@cityoflongmont ordering mandatory evacuations in the Southmoor Park neighborhood. #COFlood","Informative"
"378213599551832065","RT @CUBoulder: SEEK HIGHER GROUND IMMEDIATELY: Wall of water coming down Boulder Canyon. Move away from Boulder Creek! #BoulderFlood","Informative"
"378213784101203968","CU ALERT: Wall of water coming down Boulder Canyon. STAY AWAY FROM BOULDER CREEK. Seek higher ground immediately. #boulderflood","Informative"
"378214128038318080","RT @FHSRoyalBanner: 11:30am: Large surge of water coming down Fourmile Canyon. If you are down stream, seek higher ground. #boulderflood ht…","Informative"
"378215919031308288","RT @epalmero: I tend to like water more than fire, but this whole Colorado is flooding thing doesn't seem much more pleasant than Colora…","Informative"
"378216451670171648","Everyone, be careful http://t.co/05OiHA3bLF #boulderflood","Informative"
"378217361846702080","RT @JGeorgitis: #Boulderflood Anyone need help?  I live in Holiday neighborhood, Yarmouth and 17th and can get to you if you are close by.","Informative"
"378217953256157185","City of #Boulder Emergency Declaration: http://t.co/EVesFaAPHF #BoulderFlood -@CNNEditorChuck","Informative"
"378219127640305664","Updated: Top social media videos of the #Boulderflood http://t.co/CcVtkXxEf0 via @aimeemay","Informative"
"378219136033112064","RT @CherylPreheim: NEW: Sewage has leaked into water in some areas.  Stay away from water per Boulder Sheriff Dept. @9NEWS #coflood","Informative"
"378220373365362688","RT @9NEWS: 25% of CU's campus buildings have water damage - ranging in severity. Campus closed tomorrow too. #coflood","Informative"
"378220553699463168","RT @9NEWS: #COFlood RT @TrevorHughes: Bridge collapse is at 63rd and St Vrain Creek.","Informative"
"378220914443157504","Evacuation center for Boulderites YMCA of Boulder Valley, 2850 Mapleton Ave, Boulder, CO 80301 #boulderflood","Informative"
"378221870731890688","Leaving Boulder on Hwy 128. 72 is closed. Coal Creek Canyon closed. #boulderflood http://t.co/7Q76jkQkWT","Informative"
"378222038500270080","Colorado flooding leaves 3 people dead  http://t.co/gunc5TlaQd","Informative"
"378222407594422272","GO TO http://t.co/MANiHxt0ln  AND★RT★FOR★NEW★FOLLOWERS★✔#BestRapper,#boulderflood,#GoT1Million,#EveryLittleStep,#Harv http://t.co/63wq7W5zJz","not informative"
"378222998995881984","RT @ryanlanclos: Monitor #boulderflood #COwx on #Esri Disaster Response Program public information map http://t.co/ThLO0H20OG","Informative"
"378223082869379072","RT @Claudia_Imhoff: #BoulderFlood Large surge of water reported in Fourmile Creek passing Logan Mill @ 10:55 Residents down stream should c…","Informative"
"378224039187054593","My neighborhood off north 26th st in North Boulder is completely flooded except for my st + 1 other. #boulderflood","Informative"
"378224391496011776","RT @TimesCall: Railroad trax at Boston and Price in #Longmont under water. Reports of cars floating down Boston. #longmontflood #stvrainflo…","not informative"
"378224748016058368","RT @CUBoulderPolice: About 40 #CUBoulder buildings damaged (most w/ minor water damage). About 25% of campus buildings. #BoulderFlood #cowx","Informative"
"378226123764547584","RT @jacelarson: #BoulderFlood @ Boulder Creek http://t.co/GtPlHgZxK1","Not applicable"
"379103261787058176","RT @BoulderRelief: Not in Colorado? Just $5 will buy dry socks, a flashlight, and batteries for a #BoulderFlood victim who needs help: http…","Informative"
"379103282745991168","At least 4 killd 500 unaccountd 4 as floodwatr inundates Colorado http://t.co/Lax0e1rAOa #flooding #neighbors #park #thinking","Informative"
"379105400856915968","RT @joefryer: Latest #coflood stats from state officials: 584 unaccounted for (234 in Boulder Co, 350 in Larimer Co); 1750 evacuated by Nat…","Informative"
"379108760486039553","RT @cnnbrk: More than 500 people are still unaccounted for in Colorado flooding; more heavy rain expected Sunday. http://t.co/iuT5V20Wtp","Informative"
