item_id,item,label
378206808998822000,rt usrid for updates on how the red cross is responding to #flooding in #colorado follow usrid,Informative
378208105021977000,rt usrid alert wall of water coming down logan mill right now ! seek higher ground immediately ! #boulderflood #cowx httpaddress,Informative
378210638364828000,i get dd reall followers ! httpaddress #harvestfun #everylittlestep #bestrapper #boulderflood #sharewha httpaddress,not informative
378211133330428000,rt usrid seek higher ground immediately wall of water coming down boulder httpaddress move away from boulder creek ! #boulderflood,Informative
378211338851344000,rt usrid httpaddress looks to have accurate httpaddress holding my breath this afternoon with more rain on the httpaddress #boulderflood httpaddress,Informative
378211359789294000,httpaddress rtfornewfollowers #harvestfun #everylittlestep #bestrapper #boulderflood #sharewh httpaddress,not informative
378212785886224000,rt usrid reader photos of the colorado flooding httpaddress send us yours httpaddress #cowx,Informative
378213377262109000,usrid ordering mandatory evacuations in the southmoor park httpaddress #coflood,Informative
378213599551832000,rt usrid seek higher ground immediately wall of water coming down boulder httpaddress move away from boulder creek ! #boulderflood,Informative
378213784101204000,cu alert wall of water coming down boulder httpaddress stay away from boulder httpaddress seek higher ground httpaddress #boulderflood,Informative
378214128038318000,rt usrid DD 30am large surge of water coming down fourmile httpaddress if you are down stream seek higher httpaddress #boulderflood ht,Informative
378215919031308000,rt usrid i tend to like water more than fire but this whole colorado is flooding thing doesn t seem much more pleasant than colora,Informative
378216451670172000,everyone be careful httpaddress #boulderflood,Informative
378217361846702000,rt usrid #boulderflood anyone need help ? i live in holiday neighborhood yarmouth and 17th and can get to you if you are close by .,Informative
378217953256157000,city of #boulder emergency declaration httpaddress #boulderflood cnneditorchuck,Informative
378219127640306000,updated top social media videos of the #boulderflood httpaddress via usrid,Informative
378219136033112000,rt usrid new sewage has leaked into water in some httpaddress stay away from water per boulder sheriff httpaddress usrid #coflood,Informative
378220373365363000,rt usrid DD of cu s campus buildings have water damage ranging in httpaddress campus closed tomorrow httpaddress #coflood,Informative
378220553699463000,rt usrid #coflood rt usrid bridge collapse is at 63rd and st vrain httpaddress,Informative
378220914443157000,evacuation center for boulderites ymca of boulder valley dd mapleton ave boulder co dd #boulderflood,Informative
378221870731891000,leaving boulder on hwy httpaddress dd is httpaddress coal creek canyon httpaddress #boulderflood httpaddress,Informative
378222038500270000,colorado flooding leaves d people dead httpaddress,Informative
378222407594422000,go to httpaddress andrtfornewfollowers #bestrapper #boulderflood #got1million #everylittlestep #harv httpaddress,not informative
378222998995882000,rt usrid monitor #boulderflood #cowx on #esri disaster response program public information map httpaddress,Informative
378223082869379000,rt usrid #boulderflood large surge of water reported in fourmile creek passing logan mill DD DD residents down stream should c,Informative
378224039187055000,my neighborhood off north 26th st in north boulder is completely flooded except for my st d httpaddress #boulderflood,Informative
378224391496012000,rt usrid railroad trax at boston and price in #longmont under httpaddress reports of cars floating down httpaddress #longmontflood #stvrainflo,not informative
378224748016058000,rt usrid about dd #cuboulder buildings damaged most httpaddress minor water httpaddress about DD of campus httpaddress #boulderflood #cowx,Informative
379103261787058000,rt usrid not in colorado ? just D will buy dry socks a flashlight and batteries for a #boulderflood victim who needs help http,Informative
379103282745991000,at least d killd dd unaccountd d as floodwatr inundates colorado httpaddress #flooding #neighbors #park #thinking,Informative
379105400856916000,rt usrid latest #coflood stats from state officials dd unaccounted for DD in boulder co dd in larimer co ; dd evacuated by nat,Informative
379108760486040000,rt usrid more than dd people are still unaccounted for in colorado flooding ; more heavy rain expected httpaddress httpaddress,Informative
379109083452031000,rt usrid video aerial shots of colorado flooding httpaddress,Informative
379110102663700000,rt usrid more than dd people are still unaccounted for in colorado flooding ; more heavy rain expected httpaddress httpaddress,Informative
379111721665057000,colorado floods more than dd still unaccounted for as devastating rain looms cnn international httpaddress httpaddress,Informative
379111939772666000,colorado flooding forces evacuations email newsletters and alerts the latest #news and analysis delivered httpaddress httpaddress,Informative
379112698958447000,rt usrid earth changes aerial footage of devastating colorado floods aerial footage shows the scale of destruction httpaddress httpaddress,Informative
379113982428463000,rt usrid #colorado flooding rescue continues httpaddress #lebanon #sant #dubai #somalia #saudi # # #,Informative
379119284019941000,prayers going out to everyone who s getting affected by the colorado httpaddress i have a friend who is very close to the httpaddress,Informative
379120844296843000,rt usrid more than dd people are still unaccounted for in colorado flooding ; more heavy rain expected httpaddress httpaddress,Informative
379120898835350000,everybody keep usrid amp ; the residents of colorado in your prayers ! the weather there is crazy amp ; it has me very concerned ! #coloradoflood,Informative
379121972556599000,rt usrid more than dd people are still unaccounted for in colorado flooding ; more heavy rain expected httpaddress httpaddress,Informative
379122991780889000,rt usrid flood in boulder #boulderflood httpaddress,Informative
379123155341562000,#tgictweeps colorado floods more than dd still unaccounted for as devastating rain looms httpaddress,Informative
379126259143287000,D DD people evacuated so far by national guard due to #coflood httpaddress,Informative
379133112649015000,rt usrid meteorologic explanation of the colorado floods which are related to atmospheric blocking meaning that pressure httpaddress,Informative
379136388379058000,rt usrid at least dd unaccounted for in colorado floods as obama signs disaster declaration httpaddress,Informative
379140385554964000,pray for the certain parts in colorado that are affected by the #coflood,Informative
379144416293695000,#latest #news colorado floods over dd unaccounted for as devastating rain looms cnn nprcolorado .. httpaddress #bnews,Informative
379157192135279000,hundreds of people are unaccounted for across the us state of colorado as heavy flooding inundates httpaddress httpaddress,Informative
379157749990719000,deadly D DD year floods strike colorado httpaddress,Informative
379158932788228000,rt usrid colorado floods httpaddress,Informative
379166331523695000,looks like the more severe rain projected for co s front range was diverted to southern ne httpaddress #coflood httpaddress,Informative
379167765976089000,new post colorado floods rescues but more rain arrives httpaddress,Informative
379174413935317000,wow ms bennett just claimed colorado flooding down to climate change #murnaghan,Informative
379189865776419000,rt usrid watching usrid video drone offers unique view of colorado flooding httpaddress via usrid,Informative
379189995803656000,usrid colorado floods victims urged get out now rescuers will not return for families who refuse to httpaddress usrid,Informative
379199705596436000,four dead and hundreds missing as floods devastate us state of colorado pic D D httpaddress,Informative
379211395138851000,northeast colorado residents are struggling with intense flooding as more rain is forecast for the httpaddress,Informative
379213924287013000,thoughts and prayers with my #boulderflood affected friends and httpaddress please stay safe !,Informative
379217170670293000,colorado floods over dd unaccounted for httpaddress,Informative
379218143753036000,#coloradoflood colorado floods over dd unaccounted for httpaddress,Informative
379222237393719000,colorado floods DD rescuers warn some against remaining in towns isolated by flooding,Informative
379225102115557000,rt usrid usrid sunday morning continues httpaddress more #coflood coverage from httpaddress morgan county is one of the major httpaddress,Informative
379226196841472000,rt usrid update dd people are listed as unaccounted for in flood httpaddress httpaddress #coflood,Informative
379228499505996000,rt usrid with sewage treatment disabled no flush rules imposed in httpaddress httpaddress httpaddress via usrid #coflood,Informative
379228814070407000,waiting to hear from some of my family who live outside of #boulder #boulderflood in gol hill,Informative
379229728420266000,rt usrid infrastructure recovery will be an arduous process long after the floodwaters recede httpaddress #coflood,Informative
379231162876854000,#colorado braces for more heavy rain devastating floods httpaddress,Informative
379235193586209000,colorado floods threaten more homes as another feared dead video httpaddress,Informative
379242374263996000,my heart amp ; prayers go out to all the people in #colorado amp ; to any1 who has friends or family affected by the #coloradoflood,Informative
379244509173125000,rt usrid more than dd people remain unaccounted for across colorado after deadly historic flooding httpaddress,Informative
379244622414758000,usrid you too !! i m stuck home in the #coloradoflood truck got stuck last night and roads httpaddress #funsunday lol,Informative
379244903403749000,flash floods in colorado httpaddress via usrid,Informative
379245721288851000,let s not add to this anymore stay out of moving water d dead dd unaccounted for in colorado flooding,Informative
379247101252612000,rt usrid #coflood victims can begin applying for usrid aid usrid #gdco,Informative
379248464393023000,at least d dead dd missing in colorado flooding ; leave now or be prepared to stay for httpaddress httpaddress,Informative
379249848513356000,rt usrid more than dd people remain unaccounted for across colorado after deadly historic flooding httpaddress,Informative
379250678977159000,rt usrid fort morgan httpaddress platte river well out of its httpaddress expected to get worse usrid #coflood httpaddress,Informative
379251027091796000,rt usrid emergency management in colorado reports dd people now unaccounted for after httpaddress via usrid #boulderflood,Informative
379251534631956000,rt usrid more than dd civilians amp ; hundreds of pets evacuated from #coflood by co #nationalguard and usrid #4thid httpaddress,Informative
379251568182186000,rt usrid fort morgan httpaddress platte river well out of its httpaddress expected to get worse usrid #coflood httpaddress,Informative
379251903726486000,rt usrid iphone 5s best features #coflood insidious d #mayweather booty colorado wisconsin #theone httpaddress,not informative
379251995971838000,rt usrid iphone 5s best features #coflood insidious d #mayweather booty colorado wisconsin #theone httpaddress,not informative
379251995992789000,rt usrid iphone 5s best features #coflood insidious d #mayweather booty colorado wisconsin #theone httpaddress,not informative
379252000166117000,rt usrid iphone 5s best features #coflood insidious d #mayweather booty colorado wisconsin #theone httpaddress,not informative
379254877488042000,rt usrid d #nationalguard helos amp ; crews from usrid joining usrid and usrid #4thid in #coflood evacuation efforts httpaddress,Informative
379259252151689000,rt usrid the pics of the colorado flooding that usrid has been tweeting are crazy ! prayers for everyone in co .,Informative
379259323450274000,hundreds still unaccounted for in deadly colorado #floods httpaddress,Informative
379262125211795000,rt usrid dd people unaccounted for in larimer county colorado after flooding usrid httpaddress,Informative
379264868286599000,pouring put on comfy stuff stay inside and let those saving our communities do their jobs httpaddress #coflood httpaddress,Informative
379266038526775000,rt usrid live now why #coflood is being called a d in d DD year flood from csu httpaddress russ httpaddress watch httpaddress #c,Informative
379266235629728000,rt usrid as we get ready for football let s keep those struggling to recover from the colorado floods in our httpaddress,Informative
379269817603477000,rt usrid colorado floods residents unsure of what home will look like when they return httpaddress,Informative
379271235269444000,rt usrid flood warning in place as httpaddress inch rain falls in dd min in parts of county ; rain to increase this afternoon #boulderflood,Informative
379273391150080000,rt usrid hundreds are still missing in colorado with more rain and flooding expected to hamper rescue efforts today httpaddress,Informative
379276767556403000,here we go again with the httpaddress #boulderflood httpaddress,Informative
379277325377888000,rt usrid colorado floods over dd unaccounted for as devastating rain looms httpaddress,Informative
379277572858585000,rt usrid what caused deadly colorado floods ? httpaddress,Informative
379279619691532000,charles onwuemene s blog hundreds missing in colorado floods httpaddress,Informative
379281997836739000,rt usrid skies are absolutely opening up again in arvada and httpaddress pouring rain not httpaddress #coflood,Informative
379284581548949000,rt usrid rt usrid to make a claim with fema call D DD 62D DD or visit httpaddress #boulderflood,Informative
379287207187460000,rt usrid please pardon the inconvenience of my httpaddress i tried to hold it in but every hundred years or httpaddress #boulderflood,Informative
379287374947041000,rt usrid road closure map for boulder county roads #boulderflood #coflood httpaddress,Informative
379287790166348000,rt usrid lpd scanner left hand creek up d httpaddress evac underway for residents in httpaddress coffman httpaddress stay httpaddress #longmont,Informative
379288075387421000,rt usrid the best way to help #coflood survivors first visit httpaddress . this is how you make the greatest httpaddress,Informative
379288473863066000,rt usrid #breaking re evacuation orders in longmont act now !! greens champion greens and the valley neighborhood #coflood #co,Informative
379288561939255000,rt usrid we re headed to #milliken httpaddress we ll have continuous coverage starting at noon w the latest on the httpaddress #7newsn,Informative
379289077826073000,i have no food and no way to get food #boulderflood,Informative
379290814268338000,httpaddress hundreds unaccounted for in colorado floods,Informative
379295625155576000,colorado flooding doesn t stop postal service httpaddress,Informative
379300591182557000,rt usrid ty for the calls our studio amp ; staff survived the #coloradoflood hoping all our friends usrid and usrid,Informative
379302008873689000,rt usrid this is nearly unfathomable the big thompson river has spent nearly 60hrs at record httpaddress #boulderflood httpaddress http,Informative
379302440899600000,rt usrid flooding at red rocks amphitheatre about dd rows under water ! photo via httpaddress #cowx #coflood httpaddress,Informative
379302940000793000,rt usrid my prayers go out to all the flooding victims in colorado right httpaddress,Informative
379303514607850000,rt usrid colorado floods relief how to help victims those affected httpaddress #coflood,Informative
379304550630715000,rt usrid needed new towels new blankets new socks dry shoes packaged food for #boulderflood relief ! bring to dd mapleton a,Informative
379306224140812000,rt usrid flooding at red rocks amphitheatre about dd rows under water ! photo via httpaddress #cowx #coflood httpaddress,Informative
379306253501342000,#coflood releases from olympus dam have increased to dd httpaddress we have seen rain at httpaddress rain inflows to httpaddress httpaddress,Informative
379311844516586000,just talked with folks at httpaddress chancellor s decision about whether to close campus monday is coming httpaddress #boulderflood,Informative
379313027297710000,general contractor serving #coflood #evergreen #jeffco,not informative
379313346060644000,rt usrid incredible image a soldier rescues a woman with a walker via helicopter from longmont dam rd . in httpaddress #coflood httpaddress,Informative
