"item_id","item","label",
378054979380335000,"the weather is crazy over httpAddress have rivers now amp ; some students are evacuating the dorms while others went mud sliding xd #boulderflood","Informative",
378055482704814000,"damnit usrId take care of the spammers using #boulderflood","Informative",
378056556413080000,"rt usrId significant flooding at the justice center in #boulderflood #cowx","Informative",
378056971686932000,"rt usrId #westminster and #thornton swift water dive teams en route to #boulder in case they are httpAddress #boulderflood #cowx","Informative",
378057261081715000,"#russelladler #news jamestown colorado is under mandatory evacuation order due to flash flooding usrId httpAddress","Informative",
378058611638796000,"rt usrId rt usrId sleeping above ground httpAddress stay safe #boulderflood #boulder httpAddress #cowx","Informative",
378059840569881000,"holy httpAddress boulder creek water volume for the last httpAddress be httpAddress #boulder #boulderflood httpAddress httpAddress","Informative",
378061807681696000,"#boulder #colorado has like DD days of sunshine a httpAddress now the #boulderflood ? that just proves if we are gonna do it we do it big !","Informative",
378066689885078000,"links for information on #boulderflood from usrId usrId usrId usrId #cowx httpAddress","Informative",
378067142844748000,"#socy2044 will there be looting ? or an increase in crime this weekend ? #boulderflood","Informative",
378069365855621000,"rt usrId scanner highway DD going into lyons is underwater from the west at the diamond httpAddress #cowx #boulderflood","Informative",
378069734916252000,"rain again picking up in dwtn bldr #boulderflood","Informative",
378071202931032000,"for updates on additional evacuation points throughout boulder county for #boulderflood visit httpAddress","Informative",
378071806902407000,"httpAddress rtfollowmeifollowyou #boulderflood #bestrapper #remember911 #putinsfavoriteflicks #init httpAddress","not informative",
378072872280789000,"rt usrId video flooding at 28th st underpass in #boulder tonight httpAddress #boulderflood","Informative",
378075674088448000,"flash floods wash away homes kill at least one near boulder colorado httpAddress news httpAddress via usrId","Informative",
378078203228586000,"rt usrId #breaking severe floods strike colorado httpAddress","Informative",
378078320690082000,"new f o l l o w e r httpAddress #boulderflood #bestrapper #initialsofsomeonespecial #cowx #redeye s httpAddress","not informative",
378079067255239000,"at least D dead in httpAddress flooding severe flooding in jamestown in colorado s boulder county killed one httpAddress httpAddress","Informative",
378079650250908000,"rt usrId update massive flooding has destroyed multiple homes in boulder county httpAddress #cowx #boulderflood","Informative",
378081462223778000,"httpAddress to usrId usrId and usrId for being on their game httpAddress thanks for the updates and alerts ! #boulderflood","Informative",
378082263302300000,"did you know ? via usrId #boulder is the #1 flash flood risk community in httpAddress #boulderflood httpAddress #cowx","Informative",
378082875687465000,"rt usrId httpAddress rtfollow meifollowyou #boulderflood #bestrapper #initialsofsomeonespecial #cowx #redeye http","not informative",
378084154937586000,"rt usrId usrId our new front yard pond #boulderflood httpAddress","Informative",
378086243705184000,"rt usrId rt usrId can t believe a few hours ago it was just a bit of heavy httpAddress escalated ridiculously quickly #boulderflood","Informative",
378086805771268000,"one dead as flash flooding hits parts of colorado httpAddress","Informative",
378088110170452000,"flooding in colorado kills 1 httpAddress","Informative",
378088743527125000,"httpAddress andrtifwantnewfollowers #boulderflood #bestrapper #cowx #initialsofsomeonespecial httpAddress","not informative",
378095349547553000,"t storms crossing i 25 toward httpAddress strong storm sitting over #brighton tracking ne . #9wx forecast on #9news now httpAddress","Informative",
378097819992592000,"#breaking usrId say httpAddress 400 500 #cuboulder family housing residents httpAddress #boulderflood #9newsmornings","Informative",
378101922013532000,"breaking news us DD is now open from sheridan to mccaslin #9wx #cotraf #boulderflood","Informative",
378101930414711000,"rt usrId another great pic of #boulderflood from httpAddress #boulder usrId brandash s photo httpAddress","Informative",
378102945448853000,"rt usrId the original of the photo that is floating everywhere for #boulderflood usrId photo httpAddress","Informative",
378105671729684000,"rt usrId heavy rains cause flash flooding in colorado collapsing homes and leaving at least one person dead httpAddress #boulder","Informative",
378109257842827000,"rt usrId rivalries aside keep those affected by the #boulderflood in your thoughts and httpAddress hopefully no more lives are taken","Informative",
378111510205465000,"rt usrId extremely dangerous and life threatening situation in boulder colorado area as flash flooding continues usrId ht","Informative",
378112919499579000,"one person killed and homes destroyed after flash floods wreak havoc in colorado httpAddress","Informative",
378113326342885000,"get new f o l l o wers ? visit httpAddress #boulderflood #bestrapper #initialsofsomeonespecial #cowx #musi httpAddress","not informative",
378115570287542000,"#developing D dead as flash flooding hits parts of colorado httpAddress via usrId","Informative",
378118359511888000,"everyone stay safe in the #boulderflood ! especially those having to be httpAddress it s getting httpAddress","Informative",
378120104312992000,"httpAddress #boulderflood #bestrapper #initialsofsomeonespecial #cowx #music httpAddress","not informative",
378122012742668000,"one person #killed and homes #destroyed after flash floods wreak havoc in #colorado sep DD 7 44 am et httpAddress","Informative",
378122033697403000,"rt usrId life threatening flash #flooding in colorado foothills including colorado springs fort collins and boulder areas http","Informative",
378122948064068000,"rt usrId 2nd death related to colorado flooding reported usrId for more httpAddress","Informative",
378127477928784000,"student captures flash flooding on university of colorado campus httpAddress","Informative",
378128681677234000,"#colorado flooding kills httpAddress usrId httpAddress","Informative",
378129197576643000,"rt amp ; visit D gain httpAddress #boulderflood #bestrapper #initialsofsomeonespecial #cowx #musi httpAddress","not informative",
378130011292979000,"rt usrId stress oem warns do not leave your home if you do not have to . do not drive in httpAddress httpAddress #boulderflood","Informative",
378130057396371000,"i get DD reall followers ! httpAddress #boulderflood #bestrapper #initialsofsomeonespecial #cowx #music httpAddress","not informative",
378133446410785000,"just in a second person has died in colorado s flash flooding officials httpAddress httpAddress #cowx","Informative",
378133551272563000,"rt usrId more on deadly colorado flooding reported by usrId with httpAddress","Informative",
378133932937445000,"httpAddress #boulderflood #bestrapper #initialsofsomeonespecial #cowx #music httpAddress","not informative",
378134704710767000,"rt usrId update flash flooding in boulder county colorado has left two people httpAddress httpAddress","Informative",
378135161881129000,"rt amp ; visit D gain httpAddress #boulderflood #bestrapper #initialsofsomeonespecial #cowx #musi httpAddress","not informative",
378135338050261000,"i get DD reall followers ! httpAddress #boulderflood #bestrapper #initialsofsomeonespecial #cowx #music httpAddress","not informative",
378137695240733000,"usrId boulder colorado feels god s wrath ! rejoice for the rapture httpAddress let all #atheist sodomites drown ! #boulderflood #cowx harsh","Informative",
378139188421358000,"httpAddress rtfornewfollowers #boulderflood #bestrapper #initialsofsomeonespecial #cowx #musi httpAddress","not informative",
378139846935458000,"usrId this is DD and dillon httpAddress cars submerged after road gives way httpAddress httpAddress awful !","Informative",
378140266366267000,"usrId D dead as flash flooding hits parts of httpAddress flash flooding in colorado s boulder county has left one httpAddress usrId","Informative",
378141524623913000,"rt usrId rt usrId roads torn up #boulderflood httpAddress #coflood","Informative",
378143340769714000,"rt usrId large blocks of cement ripped off roads in #boulderflood httpAddress","Informative",
378143550510088000,"i ll show the doppler radar from boulder colorado in just a httpAddress httpAddress bridge washed httpAddress amazing live httpAddress","Informative",
378144624243507000,"rt usrId not going anywhere for a while in my httpAddress at lakebriar off linden twomile httpAddress httpAddress #coflood","Informative",
378145781846258000,"httpAddress rtfollowmeifollowyou #boulderflood #bestrapper #initialsofsomeonespecial #cowx #music t httpAddress","not informative",
378147442786439000,"so stupid ! rt usrId not smart life threatening #boulderflood ? boulder college students go tubing video httpAddress","Informative",
378149112123634000,"httpAddress rtfornewfollowers #boulderflood #bestrapper #initialsofsomeonespecial #cowx #musi httpAddress","not informative",
378149443507204000,"two dead several structures destroyed in httpAddress flooding hundreds of university of colorado boulder students .. httpAddress","Informative",
378149984551449000,"rt usrId #coflood hashtags #boulderflood #waldoflood #ccf #cowx any others ? when in doubt turn around seek higher ground d","not informative",
378150852793750000,"rt usrId at least one dead in colorado flash flooding httpAddress #environment","Informative",
378151544849306000,"rt usrId if you re looking to volunteer or donate to help clean up usrId says stay home and wait #boulderflood","Informative",
378151578399560000,"colorado flash floods kill two httpAddress #news","Informative",
378152455005282000,"rt usrId httpAddress rt usrId two trucks one car submerged after road collapse at hwy DD and httpAddress #cowx #boulderflood httpAddress","Informative",
378155642667540000,"httpAddress #boulderflood #bestrapper #initialsofsomeonespecial #cowx #music httpAddress","not informative",
378155923698483000,"jamie s httpAddress class canceled today at httpAddress rt flash floods kill at least D in colorado httpAddress via usrId","Informative",
378158079579128000,"rt usrId two trucks and one car in the water after a road collapse at hwy DD and httpAddress #cowx #boulderflood usrId httpAddress","Informative",
378159971210650000,"severe flash flooding in the boulder #colorado area last httpAddress one person died httpAddress #cowx #flashflood httpAddress","Informative",
378161380462834000,"rt usrId flooding from fast moving storm in colorado kills two people and leads to the evacuation of hundreds of homes httpAddress","Informative",
378164870157722000,"yousa punk bitch if you don t know about httpAddress this flood don t know what it s dealin wit ! #boulderflood","Informative",
378167080530354000,"get new httpAddress #bestrapper #initialsofsomeonespecial #throwbackthursday #bb15 #boulderflood httpAddress","not informative",
378168267505824000,"httpAddress #boulderflood #bestrapper #initialsofsomeonespecial #cowx #music httpAddress","not informative",
378168804380918000,"rt usrId please rt new evac center at silver creek high school at DD nelson road in httpAddress dailycamera","Informative",
378170578588291000,"the folks in #jamestown were told to evacuate but the road is washed out and they can t httpAddress #boulderflood","Informative",
378171362936103000,"usrId usrId #coflood #weather #colorado #aurora crazy flooding httpAddress","Informative",
378171815891595000,"rt usrId D dead in colorado flooding after body of adult male discovered in boulder county usrId for more httpAddress","Informative",
378172612805153000,"lasvegassun D dead as flash flooding hits parts of colorado httpAddress #lasvegas","Informative",
378173116125413000,"sheriff pelle we are trying desperately to get help to people but we re continually httpAddress #coflood","Informative",
378174277947646000,"rt usrId city of #boulder httpAddress boulder county public info call center httpAddress impacted residents can call for httpAddress #boulderflood","Informative",
378175691449070000,"rt usrId #boulderflood road closures httpAddress many north #boulder roads just about every httpAddress stay httpAddress","Informative",
378176358318629000,"massive flooding in colorados boulder county httpAddress","Informative",
378177356570964000,"rt usrId #boulderflood no school for me httpAddress","Informative",
378178619048088000,"rt usrId please pray my family in colorado and all others impacted by the #boulderflood","Informative",
378178661020496000,"rt usrId forget biking to work today in #boulder we could have httpAddress #boulderflood httpAddress","Informative",
378179256620024000,"rt usrId wonderland and httpAddress #boulderflood httpAddress","not informative",
378179877368631000,"rt usrId #cuboulder campus will also be closed tomorrow httpAddress due to httpAddress #cowx","Informative",
378180426818257000,"usrId boulder flooding deadly high waters in northern colorado force evacuations cause mudslides httpAddress crazy !","Informative",
378180963693380000,"rt usrId colorado flooding D killed ; flood waters force evacuations destroy roads httpAddress #coflood","Informative",
378181332792115000,"rt usrId one person dead after flash flooding in colorado days of heavy rains caused flash flooding in colorado s httpAddress httpAddress","Informative",
378183031460069000,"two dead hundreds evacuated cars stranded in colorado flooding httpAddress","Informative",
378183505424814000,"new f o l l o w e r httpAddress #bestrapper #boulderflood #initialsofsomeonespecial #pitmad #tbt jk httpAddress","not informative",
378183530599432000,"rt usrId please pray my family in colorado and all others impacted by the #boulderflood","Informative",
378183627051237000,"stay safe everyone ! #boulderflood","Informative",
378184214274769000,"rt usrId the httpAddress of colorado boulder will be closed today and tomorrow due to massive flooding in the area that has killed D","Informative",
378184453362680000,"rt usrId wall of water floods colorado kills D httpAddress #9news","Informative",
378184491111842000,"rt usrId if your bored check out the trend #boulderflood some crazy httpAddress","Informative",
378186965726007000,"rt usrId at least three deaths have been reported in colorado flooding ; more victims are httpAddress httpAddress","Informative",
378187288703816000,"get new httpAddress #bestrapper #initialsofsomeonespecial #throwbackthursday #bb15 #boulderflood httpAddress","not informative",
378188387603071000,"i get DD new httpAddress #bestrapper #boulderflood #initialsofsomeonespecial #pitmad #tomq httpAddress","not informative",
378188693791453000,"new f o l l o w e r httpAddress #bestrapper #boulderflood #initialsofsomeonespecial #pitmad #tomqan httpAddress","not informative",
378189641708351000,"usrId not smart life threatening #boulderflood ? boulder college students go tubing video httpAddress #toosmart","Informative",
378190270837187000,"bike path #boulderflood httpAddress","not informative",
378190577046524000,"what ? boulder be safe everyone ! rt usrId update D dead hundreds evacuated in colorado flooding httpAddress","Informative",
378191575274095000,"httpAddress #bestrapper #boulderflood #sharewhatsgood #tomqanda #initialsofso httpAddress","not informative",
378191675941589000,"rt usrId two dead hundreds evacuated cars stranded in colorado flooding httpAddress","Informative",
378191730450788000,"get new httpAddress #bestrapper #initialsofsomeonespecial #throwbackthursday #bb15 #boulderflood httpAddress","not informative",
378193936646304000,"rt usrId please pray my family in colorado and all others impacted by the #boulderflood","Informative",
378193982796202000,"get new httpAddress #bestrapper #initialsofsomeonespecial #throwbackthursday #bb15 #boulderflood httpAddress","not informative",
378194846814437000,"new f o l l o w e r httpAddress #sharewhatsgood #bestrapper #boulderflood #tomqanda #initialsofsome httpAddress","not informative",
378195111080772000,"get new f o l l o wers ? visit httpAddress #sharewhatsgood #bestrapper #boulderflood #tomqanda #initialsof httpAddress","not informative",
378195434033783000,"#boulder i hope you re httpAddress #boulderflood","Informative",
378195496935776000,"know what s going on in your httpAddress #disasters #nature #destruction D dead hundreds evacuated in colorado flooding httpAddress","Informative",
378195668898021000,"i hope no weed plants were httpAddress #boulderflood","Informative",
378196650394522000,"httpAddress is fatter too early for woo httpAddress no matter how magical north boulder lake is . #boulderflood #getbackinsideyouidiots","not informative",
378197732508185000,"#boulderflood is what puddle of mudd should ve been named","Informative",
378198479111074000,"bfp live interactive coverage flooding in colorado stay on top of the latest videos and social media httpAddress httpAddress","Informative",
378198739153723000,"get new httpAddress #bestrapper #initialsofsomeonespecial #throwbackthursday #bb15 #boulderflood httpAddress","not informative",
378198986597093000,"sheriff 3rd person killed in colorado flooding httpAddress","Informative",
378200127443182000,"rt usrId the ramp from eb i 70 to sb i 225 is closed due to flooding usrId #cotraf #coflood","Informative",
378201062772982000,"rt usrId 2 30 am mike amp ; anne still on the air ! #boulderflood #7news #cowx #denver httpAddress","Informative",
378201951969632000,"colorado flooding leaves D people dead httpAddress","Informative",
378203231262093000,"video st. vrain river bow hitting the bottom of the bridge on hover #longmont httpAddress","Informative",
378204040762364000,"rt usrId please pray my family in colorado and all others impacted by the #boulderflood","Informative",
378204820903330000,"rt usrId we hope everyone is staying safe !! #boulderflood #prayforcolorado","Informative",
378205533913633000,"stay informed stay safe ! #coflood twitter list via usrId httpAddress #ccf #boulderflood #waldoflood #cowx","Informative",
378206142070940000,"get new httpAddress #bestrapper #initialsofsomeonespecial #throwbackthursday #bb15 #boulderflood httpAddress","not informative",
378206808998822000,"rt usrId for updates on how the red cross is responding to #flooding in #colorado follow usrId","Informative",
378208105021977000,"rt usrId alert wall of water coming down logan mill right now ! seek higher ground immediately ! #boulderflood #cowx httpAddress","Informative",
378210638364828000,"i get DD reall followers ! httpAddress #harvestfun #everylittlestep #bestrapper #boulderflood #sharewha httpAddress","not informative",
378211133330428000,"rt usrId seek higher ground immediately wall of water coming down boulder httpAddress move away from boulder creek ! #boulderflood","Informative",
378211338851344000,"rt usrId httpAddress looks to have accurate httpAddress holding my breath this afternoon with more rain on the httpAddress #boulderflood httpAddress","Informative",
378211359789294000,"httpAddress rtfornewfollowers #harvestfun #everylittlestep #bestrapper #boulderflood #sharewh httpAddress","not informative",
378212785886224000,"rt usrId reader photos of the colorado flooding httpAddress send us yours httpAddress #cowx","Informative",
378213377262109000,"usrId ordering mandatory evacuations in the southmoor park httpAddress #coflood","Informative",
378213599551832000,"rt usrId seek higher ground immediately wall of water coming down boulder httpAddress move away from boulder creek ! #boulderflood","Informative",
378213784101204000,"cu alert wall of water coming down boulder httpAddress stay away from boulder httpAddress seek higher ground httpAddress #boulderflood","Informative",
378214128038318000,"rt usrId 11 30am large surge of water coming down fourmile httpAddress if you are down stream seek higher httpAddress #boulderflood ht","Informative",
378215919031308000,"rt usrId i tend to like water more than fire but this whole colorado is flooding thing doesn t seem much more pleasant than colora","Informative",
378216451670172000,"everyone be careful httpAddress #boulderflood","Informative",
378217361846702000,"rt usrId #boulderflood anyone need help ? i live in holiday neighborhood yarmouth and 17th and can get to you if you are close by .","Informative",
378217953256157000,"city of #boulder emergency declaration httpAddress #boulderflood cnneditorchuck","Informative",
378219127640306000,"updated top social media videos of the #boulderflood httpAddress via usrId","Informative",
378219136033112000,"rt usrId new sewage has leaked into water in some httpAddress stay away from water per boulder sheriff httpAddress usrId #coflood","Informative",
378220373365363000,"rt usrId 25 of cu s campus buildings have water damage ranging in httpAddress campus closed tomorrow httpAddress #coflood","Informative",
378220553699463000,"rt usrId #coflood rt usrId bridge collapse is at 63rd and st vrain httpAddress","Informative",
378220914443157000,"evacuation center for boulderites ymca of boulder valley DD mapleton ave boulder co DD #boulderflood","Informative",
378221870731891000,"leaving boulder on hwy httpAddress DD is httpAddress coal creek canyon httpAddress #boulderflood httpAddress","Informative",
378222038500270000,"colorado flooding leaves D people dead httpAddress","Informative",
378222407594422000,"go to httpAddress andrtfornewfollowers #bestrapper #boulderflood #got1million #everylittlestep #harv httpAddress","not informative",
378222998995882000,"rt usrId monitor #boulderflood #cowx on #esri disaster response program public information map httpAddress","Informative",
378223082869379000,"rt usrId #boulderflood large surge of water reported in fourmile creek passing logan mill 10 55 residents down stream should c","Informative",
378224039187055000,"my neighborhood off north 26th st in north boulder is completely flooded except for my st D httpAddress #boulderflood","Informative",
378224391496012000,"rt usrId railroad trax at boston and price in #longmont under httpAddress reports of cars floating down httpAddress #longmontflood #stvrainflo","not informative",
378224748016058000,"rt usrId about DD #cuboulder buildings damaged most httpAddress minor water httpAddress about 25 of campus httpAddress #boulderflood #cowx","Informative",
379103261787058000,"rt usrId not in colorado ? just 5 will buy dry socks a flashlight and batteries for a #boulderflood victim who needs help http","Informative",
379103282745991000,"at least D killd DD unaccountd D as floodwatr inundates colorado httpAddress #flooding #neighbors #park #thinking","Informative",
379105400856916000,"rt usrId latest #coflood stats from state officials DD unaccounted for 234 in boulder co DD in larimer co ; DD evacuated by nat","Informative",
379108760486040000,"rt usrId more than DD people are still unaccounted for in colorado flooding ; more heavy rain expected httpAddress httpAddress","Informative",
379109083452031000,"rt usrId video aerial shots of colorado flooding httpAddress","Informative",
379110102663700000,"rt usrId more than DD people are still unaccounted for in colorado flooding ; more heavy rain expected httpAddress httpAddress","Informative",
379111721665057000,"colorado floods more than DD still unaccounted for as devastating rain looms cnn international httpAddress httpAddress","Informative",
379111939772666000,"colorado flooding forces evacuations email newsletters and alerts the latest #news and analysis delivered httpAddress httpAddress","Informative",
379112698958447000,"rt usrId earth changes aerial footage of devastating colorado floods aerial footage shows the scale of destruction httpAddress httpAddress","Informative",
379113982428463000,"rt usrId #colorado flooding rescue continues httpAddress #lebanon #sant #dubai #somalia #saudi # # #","Informative",
379119284019941000,"prayers going out to everyone who s getting affected by the colorado httpAddress i have a friend who is very close to the httpAddress","Informative",
379120844296843000,"rt usrId more than DD people are still unaccounted for in colorado flooding ; more heavy rain expected httpAddress httpAddress","Informative",
379120898835350000,"everybody keep usrId amp ; the residents of colorado in your prayers ! the weather there is crazy amp ; it has me very concerned ! #coloradoflood","Informative",
379121972556599000,"rt usrId more than DD people are still unaccounted for in colorado flooding ; more heavy rain expected httpAddress httpAddress","Informative",
379122991780889000,"rt usrId flood in boulder #boulderflood httpAddress","Informative",
379123155341562000,"#tgictweeps colorado floods more than DD still unaccounted for as devastating rain looms httpAddress","Informative",
379126259143287000,"1 750 people evacuated so far by national guard due to #coflood httpAddress","Informative",
379133112649015000,"rt usrId meteorologic explanation of the colorado floods which are related to atmospheric blocking meaning that pressure httpAddress","Informative",
379136388379058000,"rt usrId at least DD unaccounted for in colorado floods as obama signs disaster declaration httpAddress","Informative",
379140385554964000,"pray for the certain parts in colorado that are affected by the #coflood","Informative",
379144416293695000,"#latest #news colorado floods over DD unaccounted for as devastating rain looms cnn nprcolorado .. httpAddress #bnews","Informative",
379157192135279000,"hundreds of people are unaccounted for across the us state of colorado as heavy flooding inundates httpAddress httpAddress","Informative",
379157749990719000,"deadly 1 00 year floods strike colorado httpAddress","Informative",
379158932788228000,"rt usrId colorado floods httpAddress","Informative",
379166331523695000,"looks like the more severe rain projected for co s front range was diverted to southern ne httpAddress #coflood httpAddress","Informative",
379167765976089000,"new post colorado floods rescues but more rain arrives httpAddress","Informative",
379174413935317000,"wow ms bennett just claimed colorado flooding down to climate change #murnaghan","Informative",
379189865776419000,"rt usrId watching usrId video drone offers unique view of colorado flooding httpAddress via usrId","Informative",
379189995803656000,"usrId colorado floods victims urged get out now rescuers will not return for families who refuse to httpAddress usrId","Informative",
379199705596436000,"four dead and hundreds missing as floods devastate us state of colorado pic 1 4 httpAddress","Informative",
379211395138851000,"northeast colorado residents are struggling with intense flooding as more rain is forecast for the httpAddress","Informative",
379213924287013000,"thoughts and prayers with my #boulderflood affected friends and httpAddress please stay safe !","Informative",
379217170670293000,"colorado floods over DD unaccounted for httpAddress","Informative",
379218143753036000,"#coloradoflood colorado floods over DD unaccounted for httpAddress","Informative",
379222237393719000,"colorado floods 2013 rescuers warn some against remaining in towns isolated by flooding","Informative",
379225102115557000,"rt usrId usrId sunday morning continues httpAddress more #coflood coverage from httpAddress morgan county is one of the major httpAddress","Informative",
379226196841472000,"rt usrId update DD people are listed as unaccounted for in flood httpAddress httpAddress #coflood","Informative",
379228499505996000,"rt usrId with sewage treatment disabled no flush rules imposed in httpAddress httpAddress httpAddress via usrId #coflood","Informative",
379228814070407000,"waiting to hear from some of my family who live outside of #boulder #boulderflood in gol hill","Informative",
379229728420266000,"rt usrId infrastructure recovery will be an arduous process long after the floodwaters recede httpAddress #coflood","Informative",
379231162876854000,"#colorado braces for more heavy rain devastating floods httpAddress","Informative",
379235193586209000,"colorado floods threaten more homes as another feared dead video httpAddress","Informative",
379242374263996000,"my heart amp ; prayers go out to all the people in #colorado amp ; to any1 who has friends or family affected by the #coloradoflood","Informative",
379244509173125000,"rt usrId more than DD people remain unaccounted for across colorado after deadly historic flooding httpAddress","Informative",
379244622414758000,"usrId you too !! i m stuck home in the #coloradoflood truck got stuck last night and roads httpAddress #funsunday lol","Informative",
379244903403749000,"flash floods in colorado httpAddress via usrId","Informative",
379245721288851000,"let s not add to this anymore stay out of moving water D dead DD unaccounted for in colorado flooding","Informative",
379247101252612000,"rt usrId #coflood victims can begin applying for usrId aid usrId #gdco","Informative",
379248464393023000,"at least D dead DD missing in colorado flooding ; leave now or be prepared to stay for httpAddress httpAddress","Informative",
379249848513356000,"rt usrId more than DD people remain unaccounted for across colorado after deadly historic flooding httpAddress","Informative",
379250678977159000,"rt usrId fort morgan httpAddress platte river well out of its httpAddress expected to get worse usrId #coflood httpAddress","Informative",
379251027091796000,"rt usrId emergency management in colorado reports DD people now unaccounted for after httpAddress via usrId #boulderflood","Informative",
379251534631956000,"rt usrId more than DD civilians amp ; hundreds of pets evacuated from #coflood by co #nationalguard and usrId #4thid httpAddress","Informative",
379251568182186000,"rt usrId fort morgan httpAddress platte river well out of its httpAddress expected to get worse usrId #coflood httpAddress","Informative",
379251903726486000,"rt usrId iphone 5s best features #coflood insidious D #mayweather booty colorado wisconsin #theone httpAddress","not informative",
379251995971838000,"rt usrId iphone 5s best features #coflood insidious D #mayweather booty colorado wisconsin #theone httpAddress","not informative",
379251995992789000,"rt usrId iphone 5s best features #coflood insidious D #mayweather booty colorado wisconsin #theone httpAddress","not informative",
379252000166117000,"rt usrId iphone 5s best features #coflood insidious D #mayweather booty colorado wisconsin #theone httpAddress","not informative",
379254877488042000,"rt usrId D #nationalguard helos amp ; crews from usrId joining usrId and usrId #4thid in #coflood evacuation efforts httpAddress","Informative",
379259252151689000,"rt usrId the pics of the colorado flooding that usrId has been tweeting are crazy ! prayers for everyone in co .","Informative",
379259323450274000,"hundreds still unaccounted for in deadly colorado #floods httpAddress","Informative",
379262125211795000,"rt usrId DD people unaccounted for in larimer county colorado after flooding usrId httpAddress","Informative",
379264868286599000,"pouring put on comfy stuff stay inside and let those saving our communities do their jobs httpAddress #coflood httpAddress","Informative",
379266038526775000,"rt usrId live now why #coflood is being called a D in D 00 year flood from csu httpAddress russ httpAddress watch httpAddress #c","Informative",
379266235629728000,"rt usrId as we get ready for football let s keep those struggling to recover from the colorado floods in our httpAddress","Informative",
379269817603477000,"rt usrId colorado floods residents unsure of what home will look like when they return httpAddress","Informative",
379271235269444000,"rt usrId flood warning in place as httpAddress inch rain falls in DD min in parts of county ; rain to increase this afternoon #boulderflood","Informative",
379273391150080000,"rt usrId hundreds are still missing in colorado with more rain and flooding expected to hamper rescue efforts today httpAddress","Informative",
379276767556403000,"here we go again with the httpAddress #boulderflood httpAddress","Informative",
379277325377888000,"rt usrId colorado floods over DD unaccounted for as devastating rain looms httpAddress","Informative",
379277572858585000,"rt usrId what caused deadly colorado floods ? httpAddress","Informative",
379279619691532000,"charles onwuemene s blog hundreds missing in colorado floods httpAddress","Informative",
379281997836739000,"rt usrId skies are absolutely opening up again in arvada and httpAddress pouring rain not httpAddress #coflood","Informative",
379284581548949000,"rt usrId rt usrId to make a claim with fema call 1 800 621 3362 or visit httpAddress #boulderflood","Informative",
379287207187460000,"rt usrId please pardon the inconvenience of my httpAddress i tried to hold it in but every hundred years or httpAddress #boulderflood","Informative",
379287374947041000,"rt usrId road closure map for boulder county roads #boulderflood #coflood httpAddress","Informative",
379287790166348000,"rt usrId lpd scanner left hand creek up D httpAddress evac underway for residents in httpAddress coffman httpAddress stay httpAddress #longmont","Informative",
379288075387421000,"rt usrId the best way to help #coflood survivors first visit httpAddress . this is how you make the greatest httpAddress","Informative",
379288473863066000,"rt usrId #breaking re evacuation orders in longmont act now !! greens champion greens and the valley neighborhood #coflood #co","Informative",
379288561939255000,"rt usrId we re headed to #milliken httpAddress we ll have continuous coverage starting at noon w the latest on the httpAddress #7newsn","Informative",
379289077826073000,"i have no food and no way to get food #boulderflood","Informative",
379290814268338000,"httpAddress hundreds unaccounted for in colorado floods","Informative",
379295625155576000,"colorado flooding doesn t stop postal service httpAddress","Informative",
