"item_id","item","label",
266220314038501000,"@NewEarthquake: 7.5 earthquake, 49km SW of Champerico, Guatemala. Nov 7 10:35 at epicenter (6m ago, depth 33km). O.o","Informative",
266220330815738000,"RT @NewEarthquake: 7.5 earthquake, 49km SW of Champerico, Guatemala. Nov 7 10:35 at epicenter (6m ago, depth 33km). http://t.co/brZ8J9F9","Informative",
266220368585449000,"RT @PacificNPS: 7.5 Earthquake just struck off Pacific Coast of Guatemala: http://t.co/b0iuoPAz","Informative",
266220393763860000,"RT @NewEarthquake: 7.5 earthquake, 49km SW of Champerico, Guatemala. Nov 7 10:35 at epicenter (6m ago, depth 33km). http://t.co/brZ8J9F9","Informative",
266220431474827000,"RT @uhprensagrafica: Sismo de 7.5 grados Richter es registrado en Champerico, Guatemala a las 10:35 a.m. http://t.co/V6oIBnrE","Informative",
266220456649036000,"RT @uhprensagrafica: Sismo de 7.5 grados Richter es registrado en Champerico, Guatemala a las 10:35 a.m. http://t.co/V6oIBnrE","Informative",
266220465046045000,"RT @NewEarthquake: 7.5 earthquake, 49km SW of Champerico, Guatemala. Nov 7 10:35 at epicenter (6m ago, depth 33km). http://t.co/brZ8J9F9","Informative",
266220477641552000,"RT @CNNEE: URGENTE: #Sismo de magnitud 7,5 sacude #Guatemala http://t.co/yDRsOrLf","Informative",
266220507001668000,"RT @NewEarthquake: 7.5 earthquake, 49km SW of Champerico, Guatemala. Nov 7 10:35 at epicenter (6m ago, depth 33km). http://t.co/brZ8J9F9","Informative",
266220540526727000,"RT @ItsCarloss_: 7,5° #TemblorGt","not informative",
266220716712669000,"RT @SkyAlertMx: Al parecer el sismo fue en la frontera con Guatemala. 7.5 es el nuevo preliminar. #SismoEnVivo","Informative",
266220720894390000,"RT @noXforU: EIL +++ Sehr starkes #Erdbeben in #Guatemala  (Erste Magnitude - automatisch: 7.5 (49km SW of Champerico)","Informative",
266220976759505000,"RT @CNNEE: URGENTE: #Sismo de magnitud 7,5 sacude #Guatemala http://t.co/yDRsOrLf","Informative",
266220997718462000,"RT @NewEarthquake: 7.5 earthquake, 49km SW of Champerico, Guatemala. Nov 7 10:35 at epicenter (6m ago, depth 33km). http://t.co/brZ8J9F9","Informative",
266221073215939000,"RT @CNNMex: Un #temblor de 7.3 grados con epicentro en #Chiapas se siente el sur de #México, #Guatemala y El #Salvador  http://t.co/92nCUNEi","Informative",
266221106778763000,"RT @SismologicoMEX: #SISMO RECUERDE: NO grite, NO corra, NO empuje, y diríjase a una zona segura. #OAXACA  #MEXICO #EDOMEX #DF #CHIAPAS","not informative",
266221152928661000,"RT @ANCALERTS: Magnitude 7.3 earthquake hits off Guatemala's Pacific coast - USGS | via @Reuters","Informative",
266221266149712000,"RT @CNNEE: El #sismo de #Guatemala también sacudió #ElSalvador y #México: http://t.co/yDRsOrLf","Informative",
266221291311346000,"RT @BBCBreaking: Magnitude 7.5 earthquake strikes off Guatemala's Pacific Coast. No Tsunami warning issued. Details soon http://t.co/E3b ...","Informative",
266221299712553000,"Impactantes imágenes de la devastación luego del temblor #TemblorGT http://t.co/l59X7nde","Informative",
266221299716723000,"El #sismo de #Guatemala también sacudió #ElSalvador y #México: http://t.co/vZSVoCCY","Informative",
266221350056767000,"RT @inocarec: #Sismo en #México de 7.5 grados, no provoca alerta de #tsunami para costas de #Ecuador y #Galápagos.","Informative",
266221417153049000,"RT @CNNEE: El #sismo de #Guatemala también sacudió #ElSalvador y #México: http://t.co/yDRsOrLf","Informative",
266221505254408000,"RT @Luisaa_Madrid: ¿Quién sintió un aguadamiento con el #TemblorGT? Ü/","not informative",
266221740106068000,"RT @INFORMADORCHILE: Sismo se percibe en mexico y Guatemala al momento no hay heridos 7,5 Ricther","Informative",
266221773652128000,"RT @adnradiochile: Según la USGS un sismo de 7,5 Richter sacudió Centroamérica frente a Guatemala. El Sismológico de México lo cifró en  ...","Informative",
266221790437708000,"RT @elmundoes: ÚLTIMA HORA: Un terremoto de magnitud 7,3 sacude la costa del Pacífico de Guatemala","Informative",
266221849166377000,"RT @NewEarthquake: 7.5 earthquake, 49km SW of Champerico, Guatemala. Nov 7 10:35 at epicenter (6m ago, depth 33km). http://t.co/brZ8J9F9","Informative",
266222126007198000,"Strong tremor felt in Guatemala City, El Salvador: GUATEMALA CITY (Reuters) - A strong earthquake shook building... http://t.co/UMauuZrS","Informative",
266222151139475000,"RT @CNNMex: Un #temblor de 7.3 grados con epicentro en #Chiapas se siente el sur de #México, #Guatemala y El #Salvador  http://t.co/92nCUNEi","Informative",
266222230843822000,"RT @CNNEE: ¿Alguno de nuestros usuarios en #Guatemala, #ElSalvador o #México sintió el sismo de 7,5? Comparte tus impresiones: http://t. ...","not informative",
266222235054928000,"RT @CNNEE: ¿Alguno de nuestros usuarios en #Guatemala, #ElSalvador o #México sintió el sismo de 7,5? Comparte tus impresiones: http://t. ...","Informative",
266222247642005000,"Sismo en Guatemala, ¿Esta bien toda mi gente de esa zona?","not informative",
266222256005468000,"RT @CNNEE: URGENTE: #Sismo de magnitud 7,5 sacude #Guatemala http://t.co/yDRsOrLf","Informative",
266222264385675000,"El epicentro del #sismo que sacudió a la Ciudad de México fue ubicado a 45 km de la población guatemalteca de Champerico","Informative",
266222276968604000,"RT @BBCBreaking: Magnitude 7.5 earthquake strikes off Guatemala's Pacific Coast. No Tsunami warning issued. Details soon http://t.co/E3b ...","Informative",
266222386045661000,"RT @cnnbrk: USGS: 7.5-magnitude earthquake strikes off  #Guatemala http://t.co/N2BohJRd","Informative",
266222432195600000,"RT @Falsonrisa: No fué #TemblorGT, es que los mayas están bailando el Gangnam Style.","not informative",
266222457361420000,"TERREMOTO EN GUATEMALA 7,5 NO HAY ALERTA DE TSUNAMI PARA LAS COSTAS DEL PASIFICO","Informative",
266222469944320000,"RT @cristiandavid7: Con este #TEMBLORgt es bueno tomar unos #TragosDeCusha","not informative",
266222608339587000,"RT @BreakingNews: Magnitude 7.3 earthquake hits off Guatemala's Pacific coast, USGS reports - @Reuters","Informative",
266222620905701000,"Luego del #TemblorGT un par de tragos de @Cafe_DeLoAlto bien espeso !!  #cafesdeguatemala","not informative",
266222671266738000,"RT @CSIC: RT @breakingnews: Magnitude 7.3 earthquake hits off Guatemala's Pacific coast, USGS reports - @Reuters","Informative",
266222776094958000,"RT @cnnbrk: USGS: 7.5-magnitude earthquake strikes off  #Guatemala http://t.co/N2BohJRd","Informative",
266222914540560000,"Recuerden que pueden reportar daños a inmuebles por el #sismo en esta cuenta lo pueden hacer.","not informative",
266222998409851000,"RT @tvnpanama: Sismo sacude a México, se siente en Guatemala y El Salvador  http://t.co/88rR0s5h  #internacionales","Informative",
266223040352879000,"RT @INFORMADORCHILE: Sismo se percibe en mexico y Guatemala al momento no hay heridos 7,5 Ricther","Informative",
266223115850363000,"RT @BBCBreaking: Magnitude 7.5 earthquake strikes off Guatemala's Pacific Coast. No Tsunami warning issued. Details soon http://t.co/E3b ...","Informative",
266223124251546000,"RT @BluradioCo: Sismo de magnitud 7,5 en Centroamérica  se sintió en México, Guatemala y El Salvador. #MañanasBLU","Informative",
266223346520297000,"RT @djfxtrader: Magnitude 7.5 Quake Hits Off Guatemala's Pacific Coast -USGS","Informative",
266223371711295000,"RT @Hiper_Paiz: Los mayas estan bailando el ¡OPPA GANGNAM STYLE!  #TemblorGT","not informative",
266223384273236000,"Los sismos generan muchas evacuaciones, hasta en Dodo... Chiales, qué fuerte!!! #Sismo 6.3 en el #DF...","Informative",
266223430431551000,"Watching the news when the earthquake alarm went off. 7.3 along the border with Guatemala from what I know.","Informative",
266223472362004000,"RT @MARN_Oficial_SV: Sismo Hora local 10:35 a.m.Latitud 13.9Localización Frente a costas de Guatemala, Profundidad 33.0Km Magnitud 7.5 I ...","Informative",
266223484944908000,"RT @CNNEE: URGENTE: #Sismo de magnitud 7,5 sacude #Guatemala http://t.co/yDRsOrLf","Informative",
266223501705355000,"RT @NewEarthquake: Revised (7.5 -&gt; 7.4): 7.4 earthquake, 24km S of Champerico, Guatemala. Nov 7 10:35 at epicenter (20m ago, depth 42 ...","Informative",
266223635939869000,"RT @rauldemolina: Sismo de mas de 7 puntos en Guatemala, costa del Pacifico","Informative",
266223703040344000,"Vivo cerca del epicentro y nadie me pregunta cómo estoy, ni me quieren culeros. #sismo","not informative",
266223724020244000,"RT @laradiodelsur: Sismo 7.5 afecta a Guatemala - México","Informative",
266223745004351000,"@Reuters: Magnitude 7.3 earthquake hits off Guatemala's Pacific coast - USGS","Informative",
266223845659251000,"Un sismo de 7,5 grados en la escala de Richter se registró en Guatemala. El movimiento sísmico también se sintió en México.","Informative",
266223854056268000,"RT @Captain_Wingman: RT @cnnbrk: USGS: 7.5-magnitude earthquake strikes off  #Guatemala http://t.co/Beifxsnb","Informative",
266223887598109000,"@justinbieber Revised (7.5 -&gt; 7.4): 7.4 earthquake, 24km S of Champerico, Guatemala. Nov 7 10:35 at epicenter (20m ago, depth 42km).","Informative",
266224084726194000,"RT @PabLara: Impactantes imágenes de la devastación luego del temblor #TemblorGT http://t.co/l59X7nde","Informative",
266224109917192000,"RT @biobio: SHOA descarta tsunami en las cosas de Chile tras fuerte sismo en México y Guatemala http://t.co/tsiyCQOd","Informative",
266224239932228000,"@mananeroslared  hola debido al terremoto en Mexico, Guatemala y en gran parte de Centro America se pronostica algun sismo para Chile?..Slds","not informative",
266224265102250000,"RT @UnivisionSATX: Se registro terremoto de 7.4 en la costa de Guatemala y hay reportes de daños y heridos. Tambien la CD. de México reg ...","Informative",
266224281875268000,"RT @Facso: Guatemala recién nos ha dado a: Ricardo Arjona, el asesinato de Facundo Cabral y un terremoto de 7.3. Propongo su expulsión d ...","not informative",
266224357347570000,"@CesarArcano  Está vez salí sin correr, sin gritar y sin empujar, voy mejorando. #sismo","not informative",
266224420274725000,"Ese #temblorgt me hasta el sueño me quito!! jajaja....","not informative",
266224479011746000,"RT @CNNEE: El sismo de 7,5 en #Guatemala se produjo a las 10:37 am y tuvo una duración de más de 30 segundos según las autoridades http: ...","Informative",
266224562868470000,"RT @CNNEE: El sismo de 7,5 en #Guatemala se produjo a las 10:37 am y tuvo una duración de más de 30 segundos según las autoridades http: ...","Informative",
266224659341640000,"RT @CajaVacia_: Tranquilos, no se preocupen por el temblor... es Goku entrenando para su regreso en el 2013. #TemblorGT http://t.co/NwGGAs7E","not informative",
266224705483207000,"RT @NetasMx: #Temblor! Los Mayas te han enviado un Toque!! http://t.co/SamRiq6K #Sismo","not informative",
266224709694276000,"RT @Reuters: Magnitude 7.3 earthquake hits off Guatemala's Pacific coast - USGS","Informative",
266224730665791000,"RT @LISUCR: Impresionante registros del terremoto de Guatemala en las estaciones acelerográficas del LIS. El máximo está en... http://t. ...","Informative",
266224764228608000,"RT @jacobopress: La tierra te ha enviado un zumbido #adiosMessenger #Temblorgt","not informative",
266224785179169000,"RT @EJerezESPN: Me dicen que el temblor también se sintió en Guatemala y Honduras. #Solidaridad con todos.","Informative",
266224806146474000,"RT @Falsonrisa: #TemblorGT 1) Mantén la calma 2) Sientate 3) Twittealo","not informative",
266224831320715000,"RT @Hungareo: OJO &gt;&gt;&gt; #Sismo Si quieres reportar alguna anomalía o daño, comunícate al CAS, al 52089898, 066 o por Twitter, a @ ...","not informative",
266224835506602000,"RT @Sebastian2valle: Impactantes imágenes de la devastación luego del temblor #TemblorGT http://t.co/0JQmbnJT","not informative",
266224869056848000,"Magnitude 7.5 quake hits off Guatemala’s Pacific Coast – USGS http://t.co/nouq1GwL","Informative",
266224906797187000,"RT @Sebastian2valle: Impactantes imágenes de la devastación luego del temblor #TemblorGT http://t.co/0JQmbnJT","Informative",
266224957154005000,"#ALERTA | Reportan que en San Marcos al occidente de #Guatemala hay viviendas desplomadas por sismo.","Informative",
266224969720160000,"RT @QuakeReports: earthquake: M 7.4, offshore Guatemala http://t.co/gnsCqvF6","Informative",
266224978117132000,"segun el sismologico fueron 2 temblores uno en chiapas y otra en rio grande ... sera por que es miercoles 2x1 ?? #temblor #sismo","Informative",
266224990700065000,"RT @CNNEE: URGENTE: #Sismo de magnitud 7,5 sacude #Guatemala http://t.co/yDRsOrLf","Informative",
266225036845793000,"RT @NewEarthquake: Revised (7.5 -&gt; 7.4): 7.4 earthquake, 24km S of Champerico, Guatemala. Nov 7 10:35 at epicenter (20m ago, depth 42 ...","Informative",
266225049416131000,"RT @El_Universal_Mx: #SISMO Reportan dos temblores: el primero de 7.3 en #Chiapas y el segundo de 6.3 en #Oaxaca. http://t.co/8PyEMTRy","Informative",
266225116524982000,"RT @BillWixey: BREAKING: A 7.5-magnitude earthquake has hit off the coast of Guatemala, according to the U.S. Geological Survey.","Informative",
266225145910292000,"http://t.co/hcq9qUq7 Magnitude 7.5 earthquake hits coast of Guatemala","Informative",
266225179460514000,"RT @REFORMACOM: Edificios, como el de San Lázaro, fueron evacuados tras el #sismo de 6.3 grados http://t.co/hyZR0X4t http://t.co/db9Rc6hD","Informative",
266225259143913000,"Strong quake hits off Guatemala http://t.co/I7v9BxPI","Informative",
266225292681556000,"2 sismo en menos de una hora uno confirmado de 7.3 en chiapas y  en guatemala y el otro de 6.3","Informative",
266225305272873000,"RT @Llourinho: ¡Ánimo Guatemala, México y El Salvador! RT @CNNEE: El #sismo de #Guatemala también sacudió #ElSalvador y #México","Informative",
266225330455462000,"RT @El_Universal_Mx: #SISMO Reportan dos temblores: el primero de 7.3 en #Chiapas y el segundo de 6.3 en #Oaxaca. http://t.co/8PyEMTRy","not informative",
266225351397626000,"@SismologicoMEX: HASTA EL MOMENTO NO SE REGISTRAN VICTIMAS FATALES DEL SISMO D 7.3 #GUATEMALA #EDOMEX #MEXICO #CHIAPAS #GUERRERO #OAXACA #DF","Informative",
266225397539148000,"#sismo hahahahahaha I laughed so hard when I saw this. http://t.co/8iosDouo","not informative",
266225489834828000,"RT @tweet_quake: RESUMEN. Fuerte sismo de magnitud 7.4 frente a las costas de Guatemala sacude intensamente México y el Salvador, sin vi ...","Informative",
266225737281987000,"RT @Llourinho: ¡Ánimo Guatemala, México y El Salvador! RT @CNNEE: El #sismo de #Guatemala también sacudió #ElSalvador y #México","Informative",
266225871499715000,"RT @g1: Forte terremoto atinge a costa da Guatemala http://t.co/5wTUiRXC","Informative",
266225875714970000,"RT @CruzRojaInforma: URGENTE: SEIS HERIDOS HASTA EL MOMENTO EN GUATEMALA TRAS FUERTE SISMO (Reporta @Wikisismos) #CruzRoja","Informative",
266225946984608000,"Informe especial: #Sismo de magnitud 7,5 sacude #Guatemala","Informative",
266225980568400000,"RT @TelemundoNews: Última Hora: Temblor de 7.4 grados a 24 kilómetros de #Champerico, #Guatemala.","Informative",
266225997324640000,"RT @TelemundoNews: Última Hora: Temblor de 7.4 grados a 24 kilómetros de #Champerico, #Guatemala.","Informative",
266226135732482000,"RT @ElNacionalWeb: Sismo de 7,3 afectó a México, Guatemala y El Salvador http://t.co/v8rCJpQw","Informative",
266226135736676000,"¿ Alguien sintió el #sismo? Según @SismologicoMX fue de 7.3 grados... y yo no sentí nada","not informative",
266226135749235000,"RT @BBCBreaking: Magnitude 7.5 earthquake strikes off Guatemala's Pacific Coast. No Tsunami warning issued. Details soon http://t.co/E3b ...","Informative",
266226160919257000,"RT @JelipeCalderron: Ese #temblor destruyo toda #Guatemala, se ve toda madrea… ah, ¿ya estaba así de culera antes del temblor?","not informative",
266226202866495000,"RT @g1: Forte terremoto atinge a costa da Guatemala http://t.co/5wTUiRXC","Informative",
266226253193945000,"#Sismo de 7,33 grados Richter sacude el sureste de México http://t.co/a6ELithX","Informative",
266226261569962000,"Este temblor tuvo epicentro en México, pero se Siento en Guatemala. Honduras, Salvador y Costa Rica!","not informative",
266226362220700000,"RT @Llourinho: ¡Ánimo Guatemala, México y El Salvador! RT @CNNEE: El #sismo de #Guatemala también sacudió #ElSalvador y #México","Informative",
266226408387383000,"RT @InfoSismos: #Sismo M7.4 Guatemala  7-nov-2012 16:35:50 UTC. Profundidad: 41.6 km, mapa: http://t.co/YGyxmMBL #earthquake (USGS)","Informative",
266226479682163000,"RT @TelemundoNews: Servicio Sismológico de Estados Unidos reporta que profundida de temblor al sur suroeste de #Guatemala fue de 41 km.","Informative",
266226622275916000,"RT @el_Periodico: Sismo ocurrido en Guatemala en el año de 1976 fue de la misma magnitud; 7.5 grados en la escala de Richter. #TemblorGt","Informative",
266226622305288000,"El sismo de 7.5 Grados que ocurrió en Guatemala ha Producido daños materiales casas desplomadas según los Medios. #Caracas #Maracaibo #Peru","Informative",
266226634875621000,"RT @MaarianaLeon: ¿ #TemblorGT ? No, tranquilos, solo se les cayó el árbol Gallo.","not informative",
266226701971898000,"@Surfrider: 7.5 earthquake off the coast of Guatemala (PWTA reports Mexico). No tsunami alert issued.","Informative",
266226743914938000,"RT @DFinanciero: AHORA | SHOA descarta tsunami para costas de Chile a raíz del sismo de magnitud 7.4 Richter registrado en Guatemala hac ...","Informative",
266226903323644000,"RT @NTN24: #UltimaHora Sismo de magnitud 7.5 sacude México, Guatemala y El Salvador http://t.co/CRA2K2wZ","Informative",
266226907484402000,"RT @elmundoes: ÚLTIMA HORA: Un terremoto de magnitud 7,3 sacude la costa del Pacífico de Guatemala","Informative",
266227041706312000,"@alekimi Sismo de magnitud 7.5 en Frente a costas de Guatemala [nov 07, 2012 10:35:00] http://","Informative",
266227083670323000,"RT @Telediariogt: @CNNEE: El USGS reduce a 7,4 la magnitud del sismo en #Guatemala: http://t.co/l2KKnbym","Informative",
266227125613363000,"RT @CruzRojaInforma: En #Guatemala si hay casas caidas por sismo, #CruzRoja atendiendo reporte de heridos (Informa @AlfredoAlvarezz)","Informative",
266227129795084000,"Tiembla el Suelo porque yo, te miro sin querer verte #TemblorGT","not informative",
266227196899762000,"RT @OroNoticias: REPORTE El USGS informa: Sismo de 7.4 grados  en Champerico, #Guatemala  http://t.co/SEce3v8J","Informative",
266227238863778000,"RT @lndirecto: Sismo de 7.5 grados. Países afectados Guatemala, El Salvador y México. Esperando no se encuentren daños y que todos esten ...","Informative",
266227243024544000,"RT @CNNEE: El sismo de 7,5 en #Guatemala se produjo a las 10:37 am y tuvo una duración de más de 30 segundos según las autoridades http: ...","Informative",
266227289187041000,"#SISMO estuvo leve casi no se sintio","not informative",
266227301769961000,"RT @EFEnoticias: #Sismo de 7,33 grados Richter sacude el sureste de #México http://t.co/FEIVnSBr","Informative",
266227704418927000,"RT @Llourinho: ¡Ánimo Guatemala, México y El Salvador! RT @CNNEE: El #sismo de #Guatemala también sacudió #ElSalvador y #México","not informative",
266227821855269000,"@NoticiasCaracol: Sismo de 7,5 grados sacudió a Guatemala, El Salvador y México http://t.co/1CuB7cBZ// :o que susto...","Informative",
266227834442371000,"RT @BBCBreaking: Magnitude 7.5 earthquake strikes off Guatemala's Pacific Coast. No Tsunami warning issued. Details soon http://t.co/E3b ...","Informative",
266227876389585000,"RT @CIMATCHILE: TERREMOTO : con magnitud de 7.5 con epicentro en la costa entre Chiapas y Guatemala. http://t.co/hPImPLUk","Informative",
266227905753928000,"RT @CasacasChapinas: 1. Naces 2.Creces 3.Tiembla 4.Lo tuiteas 5.Sales corriendo 6.Mueres. #TemblorGT","not informative",
266228010607337000,"RT @El_Oloroso_Pete: Jenny Rivera se cayó de la cama, tomen sus precauciones #sismo #temblor.","Informative",
266228048368660000,"Ahora terremoto en Guatemala,que esta pasando con nuestro planeta Dios Mio!!","not informative",
266228077691015000,"RT @CarlosMartinH: Empiezan a salir cifras por temblor : 6 heridos en Guatemala . via @CruzRojaInforma","Informative",
266228090299101000,"#SabiasQue los #seguros cubren los daños a tu #auto por #SISMO aún con cobertura limitada  @Foro_TV @TapiaFernanda @marthadebayle @POLICIADF","not informative",
266228149023564000,"RT @OJGuatemala: PresidenteOJ: Se suspenden las actividades en la Torre de Tribunales por el día de hoy. #TemblorGt","Informative",
266228262269772000,"“@sonora969: PresidenteOJ: Se suspenden las actividades en la Torre de Tribunales por el día de hoy. #TemblorGt” webones solo excusas son!","Informative",
266228505526821000,"RT @AztecaNoticias: El centro de alerta de Tsunami de Estados Unidos emite alerta de Tsunami para Chiapas y Guatemala tras sismo http:// ...","Informative",
266228765569458000,"RT @thecliniccl: Actualizado: Terremoto de 7.5 grados sacude México y Guatemala - http://t.co/A1eivW6t","Informative",
266228786566136000,"RT @huracanconagua: P: #sismo de 7.5 grados de magnitud, en costas de #México, #Guatemala y El Salvador en el  #OcéanoPacífico","Informative",
266228845265449000,"RT @Osirisdleon: La prensa piensa en tsunami en las costas de Guatemala y México, pero un sismo de 7.4 a 26 millas de profundidad no pro ...","Informative",
266228979466396000,"BREAKING: 7.5 magnitude earthquake off coast of Guatemala, AP reports http://t.co/DDhIYMws #Earthquake #Guatemala","Informative",
266228996256186000,"RT @chopsuey_1990: Tembló en Guatemala reportan que por el momento no hay víctimas ni daños tras el sismo de 7,5 grados","Informative",
266229021417816000,"#TheMayansWereRight RT @Z_1221_K Dow Jones lost 300 points and a huge earthquake struck Guatemala......","Informative",
266229025624715000,"RT @El_Universal_Mx: #SISMO Pegan dos temblores al #DF; no hay afectaciones: #GDF.  http://t.co/8PyEMTRy","not informative",
266229411517456000,"RT @Reuters: Magnitude 7.3 earthquake hits off Guatemala's Pacific coast - USGS","Informative",
266229642199974000,"RT @CNNEE: URGENTE: #Sismo de magnitud 7,5 sacude #Guatemala http://t.co/yDRsOrLf","Informative",
266229646398476000,"RT @NewEarthquake: 7.5 earthquake, 49km SW of Champerico, Guatemala. Nov 7 10:35 at epicenter (6m ago, depth 33km). http://t.co/brZ8J9F9","Informative",
266229814170628000,"RT @Hiper_Paiz: ¿Te asusto el  #TemblorGT? Todos los huevos los ponemos al 3x2 ¡APROVECHA!","not informative",
266229898044113000,"RT @metmex: Comienzan a reportarse daños a estructuras en Guatemala por el sismo de magnitud 7.4 ocurrido fuera de las costas de ese paí ...","Informative",
266230049022280000,"RT @noticiAmerica: [ACTUALIZACIÓN] Terremoto de 7.5 grados sacude a Guatemala, México y El Salvador http://t.co/3PiaO0xq","Informative",
266230288110207000,"Strong earthquake hits Guatemala coast - USGS http://t.co/wMdSJE63","Informative",
266230405567480000,"#SISMO Reportan temblor de 4.29 en Tapachula. Activa SSP-DF fase de auxilio por sismos     http://t.co/7NM5TOEB","Informative",
266230682383167000,"Quake hits Central America, Mexico: A 7.4-magnitude earthquake hit Wednesday off the coast of Guatemala, near it... http://t.co/Phe4LCpw","Informative",
266230749466878000,"RT @LuisOmarTapia: Como esta todo por Guatemala tras el sismo???","not informative",
266230757863850000,"RT @Sebastian2valle: Impactantes imágenes de la devastación luego del temblor #TemblorGT http://t.co/0JQmbnJT","not informative",
266230913040536000,"RT @NewEarthquake: Revised (7.5 -&gt; 7.4): 7.4 earthquake, 24km S of Champerico, Guatemala. Nov 7 10:35 at epicenter (20m ago, depth 42 ...","Informative",
266230913040544000,"Efrain González nos envía esta imagen de los daños en una escuela en San Marcos. #TiemblaenGuate. http://t.co/Bb3RdM6x@fdelrinconCNN","Informative",
266231064039678000,"RT @lapatriagrande: #terremoto de magnitud 7.3 sacude la costa de #Guatemala: se sintió en #Mexico y #Honduras http://t.co/CIaXmKMm @rep ...","Informative",
266231110206382000,"RT @elmundoes: AMPLIACIÓN: Un terremoto de magnitud 7,5 sacude la costa del Pacífico de Guatemala http://t.co/36QSCa6J vía @elmundoes","Informative",
266231160529633000,"RT @PamelaPaz_: Mientras unos hacen bromas con el sismo en Guatemala, otras familias afectadas lloran y ME CONSTA.  #QueMal","not informative",
266231227646874000,"RT @Noti7Guatemala: Sismo de 7.5 grados. Hay alerta de Tsunami en el pacífico. Sensible en Guatemala, El Salvador y México.","Informative",
266231387026235000,"Usuarios registran la caída de líneas telefónicas, falta de luz y el derrumbe de una casa por el sismo en #Guatemala http://t.co/uhw3qsNy","Informative",
266231475098239000,"RT @CNNEE: Usuarios registran la caída de líneas telefónicas, falta de luz y el derrumbe de una casa por el sismo en #Guatemala http:/ ...","Informative",
266231529636770000,"Ni siquiera sentí el #Sismo","not informative",
266231533805912000,"RT @PicachuMarero: Otra impactante imagen de la devastación que dejó el #TemblorGT http://t.co/vstyimze","Informative",
266231533826879000,"RT @UnaIndecente: No me quiero reir de sus chistes de el #TemblorGT pero ustedes no me dejan.","not informative",
266231949058798000,"RT @info502: #Guatemala.- @CBMDEPTAL: Patzún, Chimaltenango, 5 soterrados rescatados. Las Delicias, Colomba Costa Cuca 1 soterrado resc ...","Informative",
